Image_No,age,gender,race,center_dist,space
582,20-29,female,white,289.43047524405586,38.117122650146484
582,"{'0-2': 6.027645493844602e-07, '3-9': 0.008660968887852505, '10-19': 12.93339729309082, '20-29': 86.43160462379456, '30-39': 0.6257889792323112, '40-49': 0.000548455182070029, '50-59': 3.5001104237153413e-07, '60-69': 7.117265804490458e-09, '70+': 1.1485462103957844e-10}","{'male': 0.01771238457877189, 'female': 99.98229146003723}","{'white': 51.95719003677368, 'black': 0.0006185005531733623, 'latino hispanic': 2.115553244948387, 'asian': 0.030886344029568136, 'indian': 0.21189793478697538, 'middle eastern': 45.683854818344116}",,
583,20-29,female,white,254.7508586835381,36.46430969238281
583,"{'0-2': 5.727894158980007e-07, '3-9': 0.0016416055586887524, '10-19': 3.656173124909401, '20-29': 90.94136953353882, '30-39': 5.379435420036316, '40-49': 0.02135170652763918, '50-59': 3.187033428275754e-05, '60-69': 2.876169302723497e-07, '70+': 4.364497305231474e-09}","{'male': 0.05207014619372785, 'female': 99.94792938232422}","{'white': 91.53580069541931, 'black': 0.012558576418086886, 'latino hispanic': 5.855715274810791, 'asian': 0.0018977356376126409, 'indian': 0.11120981071144342, 'middle eastern': 2.482823468744755}",,
584,30-39,male,middle eastern,184.79177470872452,59.261322021484375
584,"{'0-2': 3.0410024720595175e-06, '3-9': 9.657343298385968e-05, '10-19': 0.03154540027026087, '20-29': 23.166491091251373, '30-39': 74.02302026748657, '40-49': 2.775106020271778, '50-59': 0.003722568362718448, '60-69': 1.281495940474997e-05, '70+': 7.246938604765774e-08}","{'male': 99.99998211860657, 'female': 1.8044062244371162e-05}","{'white': 10.919085144996643, 'black': 0.0008392408744839486, 'latino hispanic': 2.547163888812065, 'asian': 0.002427173421892803, 'indian': 0.30830297619104385, 'middle eastern': 86.22218370437622}",,
585,20-29,female,indian,201.25854019146615,30.469608306884766
585,"{'0-2': 6.316393097449691e-06, '3-9': 0.17795773455873132, '10-19': 21.288973093032837, '20-29': 76.89768671989441, '30-39': 1.6296500340104103, '40-49': 0.005707440504920669, '50-59': 1.2792789050308784e-05, '60-69': 2.993027381492652e-07, '70+': 9.50327941340312e-09}","{'male': 0.04023948858957738, 'female': 99.95976090431213}","{'white': 9.957984834909439, 'black': 0.3389898920431733, 'latino hispanic': 28.798776865005493, 'asian': 0.058859429555013776, 'indian': 54.00920510292053, 'middle eastern': 6.836185604333878}",,
586,20-29,male,black,218.680131699247,52.6580810546875
586,"{'0-2': 5.630801602762858e-07, '3-9': 5.2821735607722076e-05, '10-19': 0.14204613398760557, '20-29': 71.54611349105835, '30-39': 27.991724014282227, '40-49': 0.3195120254531503, '50-59': 0.0005512921688932693, '60-69': 4.4301515345068765e-06, '70+': 8.023436914861293e-08}","{'male': 99.99996423721313, 'female': 2.8912069183206768e-05}","{'white': 0.0032018200727179646, 'black': 99.55806136131287, 'latino hispanic': 0.12552683474496007, 'asian': 0.00016611555793133448, 'indian': 0.31024219933897257, 'middle eastern': 0.0028008365916321054}",,
587,20-29,female,white,196.97715603592206,47.78404235839844
587,"{'0-2': 8.054281686042941e-07, '3-9': 0.003978648237534799, '10-19': 7.152058929204941, '20-29': 88.47195506095886, '30-39': 4.363635927438736, '40-49': 0.008372923912247643, '50-59': 7.73569226453219e-06, '60-69': 6.932185936392443e-08, '70+': 2.1903525868061102e-09}","{'male': 0.018516193085815758, 'female': 99.98148679733276}","{'white': 97.0967173576355, 'black': 0.005852035246789455, 'latino hispanic': 0.8040426298975945, 'asian': 0.015616617747582495, 'indian': 0.01308399805566296, 'middle eastern': 2.064681053161621}",,
588,20-29,female,latino hispanic,214.89532335534898,46.648406982421875
588,"{'0-2': 3.833812911580026e-06, '3-9': 0.007045187521725893, '10-19': 4.752400889992714, '20-29': 88.96253705024719, '30-39': 6.253347545862198, '40-49': 0.024596095317974687, '50-59': 6.99185704888805e-05, '60-69': 7.003378321712717e-07, '70+': 8.207135665516674e-09}","{'male': 0.019442776101641357, 'female': 99.98055696487427}","{'white': 4.280176758766174, 'black': 6.769068539142609, 'latino hispanic': 44.0812349319458, 'asian': 0.024051376385614276, 'indian': 42.898327112197876, 'middle eastern': 1.947145164012909}",,
589,40-49,male,middle eastern,84.17244204607586,80.08346557617188
589,"{'0-2': 0.003819778430624865, '3-9': 0.0023662851162953302, '10-19': 0.020295857393648475, '20-29': 0.12001715367659926, '30-39': 5.979694798588753, '40-49': 55.272650718688965, '50-59': 37.961798906326294, '60-69': 0.6353729404509068, '70+': 0.0039753234887029976}","{'male': 99.99732375144958, 'female': 0.0026788167815539055}","{'white': 21.61703258752823, 'black': 0.11511364718899131, 'latino hispanic': 34.062761068344116, 'asian': 0.009745306306285784, 'indian': 4.258418828248978, 'middle eastern': 39.93692696094513}",,
590,30-39,male,white,235.0765832659646,52.924156188964844
590,"{'0-2': 5.086687693278691e-06, '3-9': 0.00023165587208495708, '10-19': 0.06297431536950171, '20-29': 39.76783752441406, '30-39': 58.758312463760376, '40-49': 1.4083968475461006, '50-59': 0.002235670581285376, '60-69': 9.989501137397383e-06, '70+': 2.1655246484897361e-07}","{'male': 99.93749260902405, 'female': 0.06250797305256128}","{'white': 93.59046816825867, 'black': 0.0014535828086081892, 'latino hispanic': 3.1500745564699173, 'asian': 0.022578406787943095, 'indian': 0.42690495029091835, 'middle eastern': 2.808525413274765}",,
591,20-29,female,latino hispanic,232.69078194032525,49.92027282714844
591,"{'0-2': 5.706574057739999e-06, '3-9': 0.022072788851801306, '10-19': 7.600259035825729, '20-29': 88.76417875289917, '30-39': 3.600061312317848, '40-49': 0.013381068129092455, '50-59': 3.464806752617733e-05, '60-69': 4.753399007739745e-07, '70+': 9.23268336783245e-09}","{'male': 0.02617748104967177, 'female': 99.97382164001465}","{'white': 25.464141368865967, 'black': 0.06978159071877599, 'latino hispanic': 46.781253814697266, 'asian': 0.08525802404619753, 'indian': 23.6347034573555, 'middle eastern': 3.96486297249794}",,
592,20-29,female,white,207.96393918177256,53.4515380859375
592,"{'0-2': 0.000897157678991789, '3-9': 3.953373432159424, '10-19': 40.307778120040894, '20-29': 50.2311110496521, '30-39': 5.324191227555275, '40-49': 0.17858361825346947, '50-59': 0.0038311271055135876, '60-69': 0.0002139665411959868, '70+': 1.550785952986189e-05}","{'male': 6.487403064966202, 'female': 93.51259469985962}","{'white': 59.103912115097046, 'black': 0.4355007316917181, 'latino hispanic': 33.560746908187866, 'asian': 0.15556972939521074, 'indian': 1.1252300813794136, 'middle eastern': 5.619042366743088}",,
593,50-59,male,white,188.95766721676046,60.31360626220703
593,"{'0-2': 0.0014043808732822072, '3-9': 0.0014984192603151314, '10-19': 0.012997737212572247, '20-29': 0.1698244595900178, '30-39': 2.105872891843319, '40-49': 20.513781905174255, '50-59': 71.60350680351257, '60-69': 5.328116193413734, '70+': 0.2629984635859728}","{'male': 99.98275637626648, 'female': 0.017241874593310058}","{'white': 98.7070083618164, 'black': 0.01630930491955951, 'latino hispanic': 0.16330466605722904, 'asian': 0.003386354001122527, 'indian': 0.5869449581950903, 'middle eastern': 0.5230431910604239}",,
594,40-49,male,black,227.49505489130968,51.08642578125
594,"{'0-2': 8.586292210566171e-05, '3-9': 0.00011355521110090194, '10-19': 0.0028034155548084527, '20-29': 0.11698192683979869, '30-39': 6.226798519492149, '40-49': 60.338687896728516, '50-59': 32.81121551990509, '60-69': 0.4989592358469963, '70+': 0.004356602948973887}","{'male': 99.99961853027344, 'female': 0.0003799199703280465}","{'white': 0.0041110601159743965, 'black': 97.96831011772156, 'latino hispanic': 0.10701706632971764, 'asian': 0.00017042636955011403, 'indian': 1.9137592986226082, 'middle eastern': 0.006631406722590327}",,
595,20-29,female,white,281.37519435799595,40.44084548950195
595,"{'0-2': 7.62218377303725e-07, '3-9': 0.00042498495531617664, '10-19': 1.3659854419529438, '20-29': 82.80414342880249, '30-39': 15.728548169136047, '40-49': 0.1006046892143786, '50-59': 0.00029519301278924104, '60-69': 2.845339253099155e-06, '70+': 5.999755137153784e-08}","{'male': 0.006607837713090703, 'female': 99.99338984489441}","{'white': 99.99416470527649, 'black': 1.5040075851402435e-06, 'latino hispanic': 0.0006886245500936639, 'asian': 1.3127328202244826e-05, 'indian': 1.4177000196013978e-05, 'middle eastern': 0.005120254718349315}",,
596,40-49,male,white,236.93459012985,48.86913299560547
596,"{'0-2': 0.0007910339263617061, '3-9': 0.0029084891139063984, '10-19': 0.07012520218268037, '20-29': 2.7663806453347206, '30-39': 33.362799882888794, '40-49': 54.09817099571228, '50-59': 9.574509412050247, '60-69': 0.12309610610827804, '70+': 0.0012201849131088238}","{'male': 99.99275803565979, 'female': 0.007249116606544703}","{'white': 37.80234754085541, 'black': 0.15925639308989048, 'latino hispanic': 23.16424548625946, 'asian': 0.020397173648234457, 'indian': 12.840935587882996, 'middle eastern': 26.01282000541687}",,
597,20-29,female,middle eastern,233.18876473792645,42.12646484375
597,"{'0-2': 3.975915152665266e-07, '3-9': 0.0015591480405419134, '10-19': 2.049102820456028, '20-29': 92.29945540428162, '30-39': 5.623115226626396, '40-49': 0.02670490648597479, '50-59': 6.235895284589787e-05, '60-69': 1.0043513576363239e-06, '70+': 1.0791096488604879e-08}","{'male': 0.012782793783117086, 'female': 99.98722076416016}","{'white': 7.592648267745972, 'black': 0.0386563828215003, 'latino hispanic': 18.255430459976196, 'asian': 0.02575147373136133, 'indian': 16.588565707206726, 'middle eastern': 57.49894976615906}",,
598,40-49,male,middle eastern,205.97329924045982,56.589508056640625
598,"{'0-2': 0.031574309105053544, '3-9': 0.04263832815922797, '10-19': 0.07305296021513641, '20-29': 0.7503615226596594, '30-39': 19.928227365016937, '40-49': 67.92892217636108, '50-59': 11.129577457904816, '60-69': 0.11347896652296185, '70+': 0.002165769001294393}","{'male': 99.97179508209229, 'female': 0.028209731681272388}","{'white': 21.89316898584366, 'black': 0.021053057571407408, 'latino hispanic': 11.66141927242279, 'asian': 0.014556451060343534, 'indian': 2.187987230718136, 'middle eastern': 64.22182321548462}",,
599,20-29,female,latino hispanic,202.52654147049466,55.15937805175781
599,"{'0-2': 1.0564149555136737e-07, '3-9': 0.0007066073976602638, '10-19': 4.193858057260513, '20-29': 93.38685870170593, '30-39': 2.415488287806511, '40-49': 0.0030916860850993544, '50-59': 1.1720003634252407e-06, '60-69': 1.3463202774843808e-08, '70+': 1.292275097694584e-10}","{'male': 0.0008274088941107038, 'female': 99.99917149543762}","{'white': 27.28056013584137, 'black': 0.08271405240520835, 'latino hispanic': 59.54539179801941, 'asian': 0.020431613666005433, 'indian': 4.632880538702011, 'middle eastern': 8.438027650117874}",,
600,40-49,male,middle eastern,63.03173803727769,82.74898529052734
600,"{'0-2': 0.005852588219568133, '3-9': 0.009799595136428252, '10-19': 0.029950393945910037, '20-29': 0.8023591712117195, '30-39': 28.02775204181671, '40-49': 65.56395888328552, '50-59': 5.525155737996101, '60-69': 0.034635511110536754, '70+': 0.0005259531008050544}","{'male': 99.98530149459839, 'female': 0.014696927974000573}","{'white': 34.86289083957672, 'black': 0.011837515194201842, 'latino hispanic': 13.17170113325119, 'asian': 0.010810787352966145, 'indian': 1.5789495781064034, 'middle eastern': 50.36380887031555}",,
601,20-29,female,latino hispanic,213.85976713725282,49.106597900390625
601,"{'0-2': 4.404409637004392e-06, '3-9': 0.07624285644851625, '10-19': 25.30171275138855, '20-29': 74.28447008132935, '30-39': 0.3374305786564946, '40-49': 0.00014736212960997364, '50-59': 8.014223729091441e-08, '60-69': 1.7797992246659788e-09, '70+': 3.506977423305829e-11}","{'male': 0.01293838577112183, 'female': 99.98705983161926}","{'white': 26.018020510673523, 'black': 0.4320001695305109, 'latino hispanic': 67.32646822929382, 'asian': 0.5273390095680952, 'indian': 2.7968091890215874, 'middle eastern': 2.8993673622608185}",,
602,50-59,male,white,227.33675461746174,49.17335510253906
602,"{'0-2': 0.00022923486540094018, '3-9': 0.00018172005411543068, '10-19': 0.0053407744417199865, '20-29': 0.0839497079141438, '30-39': 1.4432232826948166, '40-49': 18.645966053009033, '50-59': 75.74306726455688, '60-69': 4.020281508564949, '70+': 0.05775419413112104}","{'male': 99.93014931678772, 'female': 0.0698582618497312}","{'white': 91.81024432182312, 'black': 0.008956624515121803, 'latino hispanic': 2.8469884768128395, 'asian': 0.006718130316585302, 'indian': 0.7164486218243837, 'middle eastern': 4.610651358962059}",,
603,40-49,male,latino hispanic,123.49089035228468,73.9522933959961
603,"{'0-2': 0.006534939166158438, '3-9': 0.005982853326713666, '10-19': 0.0362387509085238, '20-29': 0.31502877827733755, '30-39': 12.099720537662506, '40-49': 63.52970004081726, '50-59': 23.744411766529083, '60-69': 0.260872975923121, '70+': 0.0015121214346436318}","{'male': 99.99745488166809, 'female': 0.0025419525627512485}","{'white': 20.71445733308792, 'black': 0.15853758668527007, 'latino hispanic': 64.5601212978363, 'asian': 0.14568136539310217, 'indian': 7.258188724517822, 'middle eastern': 7.163006812334061}",,
604,20-29,female,latino hispanic,296.1519880061588,37.261009216308594
604,"{'0-2': 9.646782928030007e-06, '3-9': 0.00044060557229386177, '10-19': 0.31178160570561886, '20-29': 54.67572212219238, '30-39': 43.29208731651306, '40-49': 1.6998372972011566, '50-59': 0.01992025354411453, '60-69': 0.00020204411157465074, '70+': 1.2500238177892697e-06}","{'male': 0.0052655464969575405, 'female': 99.99473690986633}","{'white': 9.350863099098206, 'black': 2.3556210100650787, 'latino hispanic': 63.55524659156799, 'asian': 0.06956977304071188, 'indian': 20.5686017870903, 'middle eastern': 4.1000984609127045}",,
605,20-29,male,black,195.143536915779,57.7972412109375
605,"{'0-2': 4.7251141666038166e-06, '3-9': 0.000435161837231135, '10-19': 0.5450282245874405, '20-29': 70.23541927337646, '30-39': 28.572189807891846, '40-49': 0.6446187384426594, '50-59': 0.0022891017579240724, '60-69': 1.6520367296379845e-05, '70+': 5.200682995365469e-07}","{'male': 99.99966621398926, 'female': 0.00033050721413019346}","{'white': 0.00025540678052493604, 'black': 99.94807243347168, 'latino hispanic': 0.005508040339918807, 'asian': 1.4558763439254108e-05, 'indian': 0.04584508133120835, 'middle eastern': 0.00031086060516827274}",,
606,20-29,female,white,299.322568477554,36.11125946044922
606,"{'0-2': 2.0552232626869227e-05, '3-9': 0.007186213770182803, '10-19': 3.822166845202446, '20-29': 88.02225589752197, '30-39': 8.09214860200882, '40-49': 0.05600651493296027, '50-59': 0.00020241100173734594, '60-69': 2.8965041920514523e-06, '70+': 7.31028904077391e-08}","{'male': 0.08456032956019044, 'female': 99.91543889045715}","{'white': 99.73751902580261, 'black': 0.0005307840638124617, 'latino hispanic': 0.10545477271080017, 'asian': 0.0020538085664156824, 'indian': 0.0008352893928531557, 'middle eastern': 0.15359824756160378}",,
607,50-59,male,middle eastern,221.67769396130052,51.579952239990234
607,"{'0-2': 0.029448102577589452, '3-9': 0.023637361300643533, '10-19': 0.07042771321721375, '20-29': 0.022906935191713274, '30-39': 0.16203257255256176, '40-49': 3.39328870177269, '50-59': 50.61212778091431, '60-69': 42.27946102619171, '70+': 3.4066710621118546}","{'male': 99.97397065162659, 'female': 0.026022648671641946}","{'white': 0.6255587562918663, 'black': 0.015754099877085537, 'latino hispanic': 1.296890713274479, 'asian': 0.0013699397641175892, 'indian': 1.0937358252704144, 'middle eastern': 96.96668982505798}",,
608,20-29,female,white,267.36678926149375,42.93365478515625
608,"{'0-2': 1.970444429844065e-06, '3-9': 0.0038038197089917958, '10-19': 2.5246458128094673, '20-29': 93.75608563423157, '30-39': 3.707699105143547, '40-49': 0.007748099596938118, '50-59': 1.0190940713528107e-05, '60-69': 1.1193337368098355e-07, '70+': 1.4676869095064937e-09}","{'male': 0.019800082372967154, 'female': 99.98019933700562}","{'white': 38.92400562763214, 'black': 0.17657027347013354, 'latino hispanic': 37.76859641075134, 'asian': 0.005046509249950759, 'indian': 4.37924899160862, 'middle eastern': 18.746529519557953}",,
609,20-29,female,white,236.1228493814184,50.31394958496094
609,"{'0-2': 5.241142631007278e-07, '3-9': 0.0016106921975733712, '10-19': 2.224493771791458, '20-29': 94.52940225601196, '30-39': 3.2383281737565994, '40-49': 0.0061513019318226725, '50-59': 7.408298330346952e-06, '60-69': 6.258912277345985e-08, '70+': 6.435458069220523e-10}","{'male': 0.0002369140247537871, 'female': 99.99976754188538}","{'white': 47.76248335838318, 'black': 0.24098525755107403, 'latino hispanic': 39.945393800735474, 'asian': 0.02220284950453788, 'indian': 1.5200023539364338, 'middle eastern': 10.50892248749733}",,
610,40-49,male,latino hispanic,231.261756457915,53.0242919921875
610,"{'0-2': 0.0010169866072828881, '3-9': 0.0015192746104730759, '10-19': 0.021951548114884645, '20-29': 1.495387777686119, '30-39': 39.469388127326965, '40-49': 55.676740407943726, '50-59': 3.299938887357712, '60-69': 0.03351168124936521, '70+': 0.0005446829163702205}","{'male': 99.94689226150513, 'female': 0.05310361739248037}","{'white': 13.09559941291809, 'black': 0.06533237756229937, 'latino hispanic': 38.59409987926483, 'asian': 0.012584499199874699, 'indian': 24.154432117938995, 'middle eastern': 24.07795339822769}",,
611,20-29,female,white,296.38657189555664,37.5483512878418
611,"{'0-2': 1.2527550552476896e-05, '3-9': 0.023946468718349934, '10-19': 3.5152025520801544, '20-29': 74.38563108444214, '30-39': 21.902096271514893, '40-49': 0.1726510701701045, '50-59': 0.0004525464646576438, '60-69': 3.892637323588133e-06, '70+': 6.627360327193799e-08}","{'male': 0.013306572509463876, 'female': 99.98669624328613}","{'white': 95.67294120788574, 'black': 0.0038547605072380975, 'latino hispanic': 4.061238095164299, 'asian': 0.0009595815754437353, 'indian': 0.02801291993819177, 'middle eastern': 0.2329912269487977}",,
612,50-59,male,latino hispanic,177.9016582272352,61.513710021972656
612,"{'0-2': 0.0061228041886352, '3-9': 0.004870402335654944, '10-19': 0.05993691738694906, '20-29': 0.04687657055910677, '30-39': 0.2576433354988694, '40-49': 4.715850204229355, '50-59': 73.73485565185547, '60-69': 20.80940753221512, '70+': 0.3644323442131281}","{'male': 99.99070167541504, 'female': 0.00930121896089986}","{'white': 9.974731504917145, 'black': 0.6513644475489855, 'latino hispanic': 45.10843753814697, 'asian': 0.0496119842864573, 'indian': 39.044299721717834, 'middle eastern': 5.171553418040276}",,
613,20-29,male,middle eastern,231.65707414193076,42.71535873413086
613,"{'0-2': 2.310341074007738e-05, '3-9': 0.0011248658665863331, '10-19': 0.4085683263838291, '20-29': 79.01679277420044, '30-39': 20.35956382751465, '40-49': 0.2136965747922659, '50-59': 0.0002319602344869054, '60-69': 4.0959267977314084e-06, '70+': 6.191274160016746e-08}","{'male': 99.99848008155823, 'female': 0.001524667277408298}","{'white': 9.628406167030334, 'black': 0.011038948287023231, 'latino hispanic': 35.435664653778076, 'asian': 0.03510134120006114, 'indian': 6.723035126924515, 'middle eastern': 48.16676080226898}",,
614,20-29,female,indian,217.33844574764032,41.83006286621094
614,"{'0-2': 4.078874127344534e-07, '3-9': 0.005589281499851495, '10-19': 7.681412249803543, '20-29': 87.63999342918396, '30-39': 4.660674184560776, '40-49': 0.01230601774295792, '50-59': 1.6082253750937525e-05, '60-69': 2.284750610925812e-07, '70+': 1.8855170896836526e-09}","{'male': 0.0009768757081474178, 'female': 99.99902844429016}","{'white': 2.1484797820448875, 'black': 0.008813492604531348, 'latino hispanic': 23.57136309146881, 'asian': 0.05255077267065644, 'indian': 67.85979866981506, 'middle eastern': 6.3589975237846375}",,
615,30-39,male,black,114.90865937778581,70.65296173095703
615,"{'0-2': 1.2512595048974617e-05, '3-9': 0.0004942412942909868, '10-19': 0.1686695497483015, '20-29': 42.261624336242676, '30-39': 55.07856011390686, '40-49': 2.477443777024746, '50-59': 0.01308138744207099, '60-69': 0.00010892501904891105, '70+': 5.363580157791148e-06}","{'male': 99.92981553077698, 'female': 0.07017963798716664}","{'white': 6.153268827802094e-05, 'black': 99.8993456363678, 'latino hispanic': 0.0029759610697510652, 'asian': 0.0001690472799964482, 'indian': 0.09713959880173206, 'middle eastern': 0.0003101867150689941}",,
616,20-29,female,white,287.50130434486726,38.014793395996094
616,"{'0-2': 4.183269766144804e-05, '3-9': 0.03567078965716064, '10-19': 11.3104909658432, '20-29': 82.95010328292847, '30-39': 5.660959705710411, '40-49': 0.042440410470589995, '50-59': 0.0002836181465681875, '60-69': 4.620019211643012e-06, '70+': 1.6147579939840284e-07}","{'male': 0.07079581846483052, 'female': 99.92920160293579}","{'white': 99.630868434906, 'black': 0.00019738197352126008, 'latino hispanic': 0.11586983455345035, 'asian': 0.0030995932320365682, 'indian': 0.001445483576389961, 'middle eastern': 0.24852734059095383}",,
617,30-39,male,white,230.36709834522813,53.2623291015625
617,"{'0-2': 5.277080958876468e-05, '3-9': 0.0006569181095983367, '10-19': 0.07844339706934988, '20-29': 44.969385862350464, '30-39': 53.89663577079773, '40-49': 1.052257977426052, '50-59': 0.002533707083784975, '60-69': 3.3135088983726746e-05, '70+': 7.331261819842894e-07}","{'male': 99.99197721481323, 'female': 0.00802442300482653}","{'white': 88.13798427581787, 'black': 0.002283103094669059, 'latino hispanic': 2.5713566690683365, 'asian': 0.041504352702759206, 'indian': 0.13973322929814458, 'middle eastern': 9.107132256031036}",,
618,20-29,female,white,262.9220416777567,46.39625549316406
618,"{'0-2': 1.0609180201015533e-06, '3-9': 0.00037361792237788904, '10-19': 1.0996044613420963, '20-29': 86.98181509971619, '30-39': 11.844313889741898, '40-49': 0.0736173300538212, '50-59': 0.0002702813844734919, '60-69': 4.206886572433177e-06, '70+': 5.0814569219070904e-08}","{'male': 0.05554999806918204, 'female': 99.94444847106934}","{'white': 64.38580751419067, 'black': 0.03011601511389017, 'latino hispanic': 19.485896825790405, 'asian': 0.08113606600090861, 'indian': 2.1327724680304527, 'middle eastern': 13.884276151657104}",,
619,20-29,male,black,216.6333307688362,38.40522766113281
619,"{'0-2': 0.00010148145292987465, '3-9': 0.01492606388637796, '10-19': 1.9038520753383636, '20-29': 72.66202569007874, '30-39': 24.814654886722565, '40-49': 0.6021641660481691, '50-59': 0.0022354926841217093, '60-69': 4.31461899097485e-05, '70+': 2.7783768175027035e-06}","{'male': 99.9929428100586, 'female': 0.007055730384308845}","{'white': 0.00013902705404689186, 'black': 99.98628497123718, 'latino hispanic': 0.003941356044379063, 'asian': 2.4787169650153373e-05, 'indian': 0.008903647540137172, 'middle eastern': 0.0007022944373602513}",,
620,20-29,female,black,217.5683800555586,38.93566131591797
620,"{'0-2': 2.0784032273013509e-07, '3-9': 0.002490492261131294, '10-19': 5.843262001872063, '20-29': 89.36904668807983, '30-39': 4.775307327508926, '40-49': 0.009873467206489295, '50-59': 1.2908806468203693e-05, '60-69': 3.7537034591750285e-08, '70+': 3.3809456970179674e-10}","{'male': 0.0016090792996692471, 'female': 99.99839067459106}","{'white': 0.0014863281649013516, 'black': 99.59703087806702, 'latino hispanic': 0.0915299344342202, 'asian': 0.0009272603165300097, 'indian': 0.3076074877753854, 'middle eastern': 0.0014197551536199171}",,
621,30-39,male,white,187.29922583929707,53.16781997680664
621,"{'0-2': 2.629578546020639e-05, '3-9': 0.0001043191105054575, '10-19': 0.008978851838037372, '20-29': 2.3761406540870667, '30-39': 58.02187919616699, '40-49': 39.08969163894653, '50-59': 0.5009946878999472, '60-69': 0.0021650992493960075, '70+': 1.545399754832033e-05}","{'male': 99.99836683273315, 'female': 0.001627282654226292}","{'white': 82.48213529586792, 'black': 0.0015413237633765675, 'latino hispanic': 9.000453352928162, 'asian': 0.009525384666630998, 'indian': 0.9212459437549114, 'middle eastern': 7.585100084543228}",,
622,20-29,female,white,269.9203586245395,41.54186248779297
622,"{'0-2': 6.931458518266709e-07, '3-9': 0.011647192877717316, '10-19': 19.58799809217453, '20-29': 79.44799661636353, '30-39': 0.9510623291134834, '40-49': 0.0012924178008688614, '50-59': 6.186877676839231e-07, '60-69': 9.566023667639811e-09, '70+': 1.8146976976662899e-10}","{'male': 0.0029662025553989224, 'female': 99.99703764915466}","{'white': 73.88706803321838, 'black': 0.020829809363931417, 'latino hispanic': 21.064920723438263, 'asian': 0.07391226827166975, 'indian': 0.2867223462089896, 'middle eastern': 4.666547104716301}",,
623,20-29,female,black,208.86598574205422,51.485538482666016
623,"{'0-2': 1.7992812573197625e-06, '3-9': 0.00032219168133451603, '10-19': 0.6896330043673515, '20-29': 74.35330748558044, '30-39': 24.669961631298065, '40-49': 0.2854993101209402, '50-59': 0.0012711473573290277, '60-69': 5.764248811601647e-06, '70+': 2.9901076059601905e-08}","{'male': 0.004364517008070834, 'female': 99.99563694000244}","{'white': 0.395582290366292, 'black': 74.91230368614197, 'latino hispanic': 20.867925882339478, 'asian': 0.044206849997863173, 'indian': 3.728458657860756, 'middle eastern': 0.05152816302143037}",,
624,30-39,male,black,185.3348321282322,59.88597869873047
624,"{'0-2': 0.002127805601048749, '3-9': 0.0013675844456884079, '10-19': 0.05316127208061516, '20-29': 9.113907814025879, '30-39': 66.14062190055847, '40-49': 23.488910496234894, '50-59': 1.180560328066349, '60-69': 0.01888802507892251, '70+': 0.00045545302782556973}","{'male': 99.98900294303894, 'female': 0.010999637743225321}","{'white': 0.053369387751445174, 'black': 95.13460993766785, 'latino hispanic': 4.359868913888931, 'asian': 0.013484328519552946, 'indian': 0.4039623774588108, 'middle eastern': 0.034695700742304325}",,
625,30-39,male,white,176.8219443394965,59.9797248840332
625,"{'0-2': 1.8899612541645183e-05, '3-9': 0.00014944245094739017, '10-19': 0.019202064140699804, '20-29': 15.750309824943542, '30-39': 75.07970929145813, '40-49': 9.097572416067123, '50-59': 0.05270345136523247, '60-69': 0.00032228340387518983, '70+': 6.691046650075805e-06}","{'male': 99.99428987503052, 'female': 0.005704550494556315}","{'white': 98.83378744125366, 'black': 7.138260116335005e-05, 'latino hispanic': 0.0473049032734707, 'asian': 0.00020993202269892208, 'indian': 0.005119208071846515, 'middle eastern': 1.1135063134133816}",,
626,20-29,female,white,278.5677655436824,39.017677307128906
626,"{'0-2': 4.792380270401964e-07, '3-9': 0.001221091497427551, '10-19': 3.7798170000314713, '20-29': 92.22316145896912, '30-39': 3.9814479649066925, '40-49': 0.014328016550280154, '50-59': 2.3739271171052678e-05, '60-69': 4.0611363161247027e-07, '70+': 4.602294934041851e-09}","{'male': 0.018459268903825432, 'female': 99.98154640197754}","{'white': 58.97002816200256, 'black': 0.017521790869068354, 'latino hispanic': 21.23306542634964, 'asian': 0.15988515224307775, 'indian': 0.9149058721959591, 'middle eastern': 18.704594671726227}",,
627,20-29,male,white,214.46211786700235,52.24037170410156
627,"{'0-2': 3.1624544760688877e-06, '3-9': 0.00017794417317418265, '10-19': 1.0501441545784473, '20-29': 93.16893815994263, '30-39': 5.75970895588398, '40-49': 0.020965082512702793, '50-59': 6.404923738045909e-05, '60-69': 1.8444868743472398e-06, '70+': 2.9044788796284138e-08}","{'male': 99.99955296516418, 'female': 0.0004487330443225801}","{'white': 80.83057403564453, 'black': 0.02684790815692395, 'latino hispanic': 14.567509293556213, 'asian': 1.8958287313580513, 'indian': 0.27149312663823366, 'middle eastern': 2.4077514186501503}",,
628,20-29,female,white,273.5141678231678,38.61408233642578
628,"{'0-2': 6.547906661324987e-07, '3-9': 0.0015833194993319921, '10-19': 5.62167800962925, '20-29': 91.15191102027893, '30-39': 3.218633309006691, '40-49': 0.006180547643452883, '50-59': 9.595998307077025e-06, '60-69': 1.9403683104712854e-07, '70+': 5.185543661134773e-09}","{'male': 0.020273803966119885, 'female': 99.97972846031189}","{'white': 82.94187188148499, 'black': 0.09591434500180185, 'latino hispanic': 5.584742873907089, 'asian': 6.7124806344509125, 'indian': 0.6735649425536394, 'middle eastern': 3.9914287626743317}",,
629,3-9,male,black,219.06391761310212,53.07941436767578
