Image_No,age,gender,race,emotion,center_dist,space
97,29,male,indian,neutral,60.083275543199214,65.74287414550781
97,29,"{'male': 99.99973773956299, 'female': 0.00026299348974134773}","{'asian': 0.008191072026247727, 'indian': 95.21876545064244, 'black': 0.02409072474511935, 'white': 0.11398666053558353, 'middle eastern': 0.1738628592595672, 'latino hispanic': 4.461106178826462}","{'angry': 0.0007553152508983835, 'disgust': 1.592986721915088e-13, 'fear': 0.0025203050151127, 'happy': 0.0008356011589749732, 'sad': 0.08012741081760397, 'surprise': 1.4322835431121179e-06, 'neutral': 99.91575480511727}",,
98,30,female,asian,neutral,2.23606797749979,93.77813339233398
98,30,"{'male': 0.055155553855001926, 'female': 99.94484782218933}","{'asian': 98.63650194624078, 'indian': 0.07451333666113535, 'black': 0.0014207806935812946, 'white': 0.008032415395439215, 'middle eastern': 0.00015272062001595127, 'latino hispanic': 1.2793790380286596}","{'angry': 1.0917755775153637, 'disgust': 9.055202809804541e-06, 'fear': 14.069712162017822, 'happy': 0.008778499613981694, 'sad': 10.120495408773422, 'surprise': 14.695170521736145, 'neutral': 60.01405715942383}",,
99,31,female,latino hispanic,surprise,136.7808466123821,63.889503479003906
99,31,"{'male': 0.15690147411078215, 'female': 99.84309077262878}","{'asian': 27.470842003822327, 'indian': 20.089325308799744, 'black': 2.9147323220968246, 'white': 3.375406563282013, 'middle eastern': 1.4557575806975365, 'latino hispanic': 44.69393491744995}","{'angry': 0.06771462907431298, 'disgust': 1.714031330225914e-06, 'fear': 3.532873304657537, 'happy': 0.38368254858598405, 'sad': 0.009255628362167827, 'surprise': 94.34725012464823, 'neutral': 1.65921813453544}",,
100,29,female,indian,happy,12.165525060596437,94.85111236572266
100,29,"{'male': 0.003444893445703201, 'female': 99.99655485153198}","{'asian': 0.42869825393578365, 'indian': 35.00455498641074, 'black': 0.049509754090338455, 'white': 6.118940577633312, 'middle eastern': 32.72046056741946, 'latino hispanic': 25.6778299000466}","{'angry': 4.985061194543933e-06, 'disgust': 5.240977286490525e-13, 'fear': 2.5262420329259366e-07, 'happy': 80.40488841562798, 'sad': 0.0006936514596046819, 'surprise': 0.0037078576888217515, 'neutral': 19.590705310744365}",,
101,27,male,indian,neutral,13.152946437965904,76.66397094726562
101,27,"{'male': 99.98836517333984, 'female': 0.011628656648099422}","{'asian': 0.15966277569532394, 'indian': 91.20292663574219, 'black': 0.3630511462688446, 'white': 0.14705767389386892, 'middle eastern': 0.11668407823890448, 'latino hispanic': 8.010619133710861}","{'angry': 0.008657079888507724, 'disgust': 3.028032824481386e-08, 'fear': 1.1503876186907291, 'happy': 0.0764826952945441, 'sad': 0.11115226661786437, 'surprise': 0.6837405730038881, 'neutral': 97.96957969665527}",,
102,27,female,middle eastern,neutral,92.00543462209176,80.50651550292969
102,27,"{'male': 0.04555201448965818, 'female': 99.95444416999817}","{'asian': 0.1396200103951978, 'indian': 28.988992692352213, 'black': 0.05679218934904762, 'white': 9.670663962285046, 'middle eastern': 40.194017863986744, 'latino hispanic': 20.949905103456366}","{'angry': 1.6972234728740432e-08, 'disgust': 1.8431167323072671e-19, 'fear': 6.749605319100738e-06, 'happy': 2.7544311365090834e-05, 'sad': 2.506895384613017e-05, 'surprise': 7.014420599915638e-07, 'neutral': 99.99994039535522}",,
103,30,female,indian,neutral,17.0,54.610347747802734
103,30,"{'male': 1.0028996655364608e-05, 'female': 99.99998807907104}","{'asian': 3.948766738176346, 'indian': 33.261680603027344, 'black': 27.088403701782227, 'white': 3.32636721432209, 'middle eastern': 2.7916787192225456, 'latino hispanic': 29.583105444908142}","{'angry': 0.07496704659031887, 'disgust': 6.015653759490096e-06, 'fear': 6.6702515387834955, 'happy': 4.022916140903966, 'sad': 4.052301606810285, 'surprise': 2.6362129835740307, 'neutral': 82.54334718505707}",,
104,31,male,white,neutral,180.8009955724802,59.804534912109375
104,31,"{'male': 99.99141693115234, 'female': 0.008579333371017128}","{'asian': 2.3386588144020705e-13, 'indian': 5.367269586539552e-13, 'black': 1.7953130082802444e-16, 'white': 99.9998688697815, 'middle eastern': 8.83972177234682e-05, 'latino hispanic': 4.332626986069954e-05}","{'angry': 0.0006395874606823782, 'disgust': 7.329656460497002e-13, 'fear': 0.0015423769582412206, 'happy': 5.544702336192131, 'sad': 0.007270975038409233, 'surprise': 7.084337977358857e-09, 'neutral': 94.44584250450134}",,
105,31,female,black,happy,86.37129152675674,80.07774353027344
105,31,"{'male': 0.02586536866147071, 'female': 99.97413754463196}","{'asian': 0.00021148164250917034, 'indian': 0.008307781536132097, 'black': 99.99113082885742, 'white': 2.47616122051042e-08, 'middle eastern': 4.582569046451823e-09, 'latino hispanic': 0.00034896568195108557}","{'angry': 1.8082198932622973e-09, 'disgust': 1.117746931263944e-17, 'fear': 9.887356639806319e-12, 'happy': 99.67859983444214, 'sad': 4.051177171504605e-07, 'surprise': 8.161444498000492e-05, 'neutral': 0.32131841871887445}",,
106,29,female,asian,neutral,46.0,77.36577987670898
106,29,"{'male': 0.0003355411536176689, 'female': 99.99966621398926}","{'asian': 98.30799102783203, 'indian': 0.19458829192444682, 'black': 0.006958871381357312, 'white': 0.03590360865928233, 'middle eastern': 0.0014351926438394003, 'latino hispanic': 1.4531182125210762}","{'angry': 0.001430239160494518, 'disgust': 3.3134585534756906e-14, 'fear': 0.1286629275128755, 'happy': 1.316284926983233e-06, 'sad': 13.091492723404494, 'surprise': 2.1019002024334107e-05, 'neutral': 86.77839479188857}",,
107,27,female,middle eastern,neutral,2.23606797749979,92.6055908203125
107,27,"{'male': 0.00014812444533163216, 'female': 99.99985694885254}","{'asian': 0.02543202426750213, 'indian': 2.183280698955059, 'black': 0.005203538239584304, 'white': 19.02768611907959, 'middle eastern': 66.28519296646118, 'latino hispanic': 12.473207712173462}","{'angry': 0.0006282299636950484, 'disgust': 2.841524975386034e-10, 'fear': 1.2317661195993423, 'happy': 0.5817233119159937, 'sad': 0.7619957439601421, 'surprise': 0.33930616918951273, 'neutral': 97.08458185195923}",,
108,33,female,middle eastern,happy,1.0,99.80478286743164
108,33,"{'male': 24.57316815853119, 'female': 75.42683482170105}","{'asian': 8.156449737839466e-07, 'indian': 0.21819425746798515, 'black': 3.940025805615477e-08, 'white': 0.016342601156793535, 'middle eastern': 99.7062623500824, 'latino hispanic': 0.059204024728387594}","{'angry': 14.029542919451842, 'disgust': 6.15439135498856e-16, 'fear': 9.308490148139372e-05, 'happy': 85.87734271558014, 'sad': 6.954657318091591e-05, 'surprise': 0.023123854925061176, 'neutral': 0.06981548253783791}",,
109,27,male,asian,surprise,11.045361017187261,91.70722961425781
109,27,"{'male': 95.43569684028625, 'female': 4.564305022358894}","{'asian': 81.7936897277832, 'indian': 0.14422470703721046, 'black': 0.21237621549516916, 'white': 13.518354296684265, 'middle eastern': 0.7996716536581516, 'latino hispanic': 3.5316746681928635}","{'angry': 1.3824067684695863e-13, 'disgust': 9.207013031822276e-31, 'fear': 0.008165990343665129, 'happy': 4.1920323743960185e-13, 'sad': 6.269118856402254e-14, 'surprise': 99.9916255469099, 'neutral': 0.00021000727316553518}",,
110,30,female,indian,neutral,91.08238029388559,77.92243957519531
110,30,"{'male': 0.0060882903198944405, 'female': 99.99390840530396}","{'asian': 0.12012634856982844, 'indian': 66.66794220591281, 'black': 0.07199484695183075, 'white': 0.6832284038390631, 'middle eastern': 1.4105051005774616, 'latino hispanic': 31.04619311735712}","{'angry': 0.0005549668458115775, 'disgust': 6.15086575953673e-19, 'fear': 3.5210412363539945e-07, 'happy': 9.22744334275194e-06, 'sad': 0.008319911285070702, 'surprise': 1.4806360347854874e-10, 'neutral': 99.99111890792847}",,
111,30,female,middle eastern,neutral,13.601470508735444,63.6688232421875
111,30,"{'male': 0.00020470795334404102, 'female': 99.99979734420776}","{'asian': 0.011594693896649787, 'indian': 4.403344804247904, 'black': 0.0007976866548025942, 'white': 2.972452705946726, 'middle eastern': 89.9272078232293, 'latino hispanic': 2.684600997543394}","{'angry': 0.02513015210472954, 'disgust': 3.264041575481322e-10, 'fear': 0.1611566150691578, 'happy': 0.026397324227195932, 'sad': 0.43000739768191565, 'surprise': 0.0392979674647282, 'neutral': 99.31800957429466}",,
112,26,male,middle eastern,fear,24.207436873820413,80.12819290161133
112,26,"{'male': 93.95169019699097, 'female': 6.048316136002541}","{'asian': 18.768560886383057, 'indian': 8.494030684232712, 'black': 6.650611013174057, 'white': 22.309227287769318, 'middle eastern': 29.644381999969482, 'latino hispanic': 14.133188128471375}","{'angry': 0.0011389673090889119, 'disgust': 3.925621633316112e-09, 'fear': 88.39316964149475, 'happy': 1.231988426297903, 'sad': 9.348707646131516, 'surprise': 0.581516046077013, 'neutral': 0.44348579831421375}",,
113,30,female,middle eastern,neutral,4.123105625617661,91.06483459472656
113,30,"{'male': 4.6593559233087944e-06, 'female': 100.0}","{'asian': 0.01710875512799248, 'indian': 1.4521456323564053, 'black': 0.0016703643268556334, 'white': 30.791306495666504, 'middle eastern': 55.80975413322449, 'latino hispanic': 11.9280144572258}","{'angry': 0.008300012763310985, 'disgust': 1.444887047934754e-10, 'fear': 1.1496588341688414, 'happy': 0.00046405537469793945, 'sad': 1.1478414511884123, 'surprise': 0.11963473647518376, 'neutral': 97.5741027339758}",,
114,30,female,asian,surprise,21.633307652783937,83.48140716552734
114,30,"{'male': 0.014552248467225581, 'female': 99.98544454574585}","{'asian': 63.94440101914418, 'indian': 6.011372776195142, 'black': 1.3902600649309236, 'white': 1.542970256414444, 'middle eastern': 0.6785832688758694, 'latino hispanic': 26.432416013767245}","{'angry': 0.004644044383894652, 'disgust': 4.6171625550650575e-09, 'fear': 14.40318077802658, 'happy': 0.0015472154700546525, 'sad': 0.0060833153838757426, 'surprise': 85.46203374862671, 'neutral': 0.12251381995156407}",,
115,31,female,latino hispanic,neutral,109.0,78.02734375
115,31,"{'male': 0.005288233660394326, 'female': 99.99470710754395}","{'asian': 14.126211404800415, 'indian': 13.640409708023071, 'black': 0.8116087876260281, 'white': 2.210478112101555, 'middle eastern': 0.6412481423467398, 'latino hispanic': 68.57004165649414}","{'angry': 1.122999027103333e-06, 'disgust': 4.893210178012163e-17, 'fear': 0.00031482197755394736, 'happy': 5.212819687017145e-06, 'sad': 0.01730478397803381, 'surprise': 0.001630535007279832, 'neutral': 99.98074173927307}",,
116,27,female,latino hispanic,neutral,80.89499366462674,58.76026153564453
116,27,"{'male': 0.26700636371970177, 'female': 99.73299503326416}","{'asian': 17.368545218532706, 'indian': 34.804387069271456, 'black': 2.1157500062286863, 'white': 1.1329319747307272, 'middle eastern': 0.464992792829012, 'latino hispanic': 44.113396896528826}","{'angry': 0.09608950931578875, 'disgust': 7.465806618756066e-10, 'fear': 0.19114420283585787, 'happy': 0.0007290157554962207, 'sad': 0.5254253279417753, 'surprise': 0.0005916076133871684, 'neutral': 99.18602108955383}",,
117,29,female,black,neutral,2.23606797749979,82.45582580566406
117,29,"{'male': 30.353325605392456, 'female': 69.64668035507202}","{'asian': 0.026933627668768167, 'indian': 1.7552811652421951, 'black': 98.09550642967224, 'white': 0.00021066402950964402, 'middle eastern': 0.00011807414921349846, 'latino hispanic': 0.12195416493341327}","{'angry': 0.0004177090886514634, 'disgust': 1.070515906767998e-14, 'fear': 0.00804316223366186, 'happy': 1.31415504256438e-05, 'sad': 0.11306054657325149, 'surprise': 0.0016801952369860373, 'neutral': 99.87678527832031}",,
118,27,male,latino hispanic,neutral,7.615773105863909,87.77475357055664
118,27,"{'male': 99.99433755874634, 'female': 0.005664839773089625}","{'asian': 1.7453283071517944, 'indian': 2.931210771203041, 'black': 0.22768608760088682, 'white': 37.010541558265686, 'middle eastern': 12.321563065052032, 'latino hispanic': 45.76367139816284}","{'angry': 0.00984242316002011, 'disgust': 7.115922941599259e-13, 'fear': 0.001644046446482702, 'happy': 0.000658439752166473, 'sad': 0.027381939808942102, 'surprise': 0.0022922967214472774, 'neutral': 99.95817542574699}",,
119,31,female,latino hispanic,neutral,35.6931365951495,51.333045959472656
119,31,"{'male': 1.3417324982583523, 'female': 98.65826964378357}","{'asian': 14.364099502563477, 'indian': 22.496607899665833, 'black': 1.2584076263010502, 'white': 5.393669381737709, 'middle eastern': 3.951523080468178, 'latino hispanic': 52.53568887710571}","{'angry': 0.005619168587145396, 'disgust': 2.406710386537725e-06, 'fear': 0.11070789769291878, 'happy': 3.2109878957271576, 'sad': 0.09752311161719263, 'surprise': 6.0384999960660934, 'neutral': 90.5366599559784}",,
120,30,female,asian,neutral,27.16615541441225,83.29811096191406
120,30,"{'male': 0.20517120137810707, 'female': 99.79483485221863}","{'asian': 100.0, 'indian': 1.145430451876539e-09, 'black': 2.4402028248022554e-15, 'white': 1.6408793768185603e-08, 'middle eastern': 6.017446062918028e-12, 'latino hispanic': 6.163249355317646e-08}","{'angry': 0.00014123106119637882, 'disgust': 2.524385521992185e-15, 'fear': 0.00940266287905085, 'happy': 1.7281274083333157e-05, 'sad': 0.03808161837565978, 'surprise': 2.3087614043888837e-05, 'neutral': 99.95232821079156}",,
121,30,female,middle eastern,neutral,32.2490309931942,91.2078857421875
121,30,"{'male': 0.0011135957720398437, 'female': 99.99889135360718}","{'asian': 0.01097741987905465, 'indian': 13.316522538661957, 'black': 0.002786660479614511, 'white': 7.314620167016983, 'middle eastern': 63.83732557296753, 'latino hispanic': 15.517771244049072}","{'angry': 1.8874362694987212e-05, 'disgust': 6.787977489483919e-17, 'fear': 0.0007560759058833355, 'happy': 2.5644226298027206e-05, 'sad': 0.11148531921207905, 'surprise': 3.0007967666279e-05, 'neutral': 99.88768696784973}",,
122,29,female,indian,neutral,11.045361017187261,93.27449798583984
122,29,"{'male': 0.001568176958244294, 'female': 99.99842643737793}","{'asian': 1.137500163167715, 'indian': 64.19834494590759, 'black': 0.6985062267631292, 'white': 0.5037486087530851, 'middle eastern': 0.360016874037683, 'latino hispanic': 33.10187757015228}","{'angry': 0.0020048411273721903, 'disgust': 1.4885004042939396e-13, 'fear': 0.16224500526085528, 'happy': 0.000107657110270717, 'sad': 0.42171476128487356, 'surprise': 0.00012378536267751544, 'neutral': 99.41380616508759}",,
123,27,male,indian,neutral,21.54065922853802,90.84234237670898
123,27,"{'male': 99.99991655349731, 'female': 8.84063638295629e-05}","{'asian': 0.011295478798748261, 'indian': 97.61747093408954, 'black': 0.1349313811130978, 'white': 0.0335479573524916, 'middle eastern': 0.03656658081386457, 'latino hispanic': 2.1661898840892175}","{'angry': 0.0193335217772983, 'disgust': 2.4836033295054516e-11, 'fear': 0.0009369265171699226, 'happy': 1.3926340969305784e-06, 'sad': 0.020583115110639483, 'surprise': 1.9726762445770873e-06, 'neutral': 99.95914101600647}",,
124,29,female,middle eastern,neutral,56.00892785976178,88.79108428955078
124,29,"{'male': 0.00020713600861199666, 'female': 99.99979734420776}","{'asian': 0.2648120513185859, 'indian': 8.15761610865593, 'black': 0.11030789464712143, 'white': 21.41178399324417, 'middle eastern': 35.90047061443329, 'latino hispanic': 34.15501117706299}","{'angry': 0.011080363698204306, 'disgust': 1.0492536285171275e-10, 'fear': 0.02772886238493695, 'happy': 0.0302182965064151, 'sad': 0.5397095666652659, 'surprise': 4.871676259672473e-05, 'neutral': 99.39121600337124}",,
125,27,female,latino hispanic,neutral,71.06335201775948,83.02059173583984
125,27,"{'male': 0.7189331110566854, 'female': 99.28106665611267}","{'asian': 0.672400463372469, 'indian': 43.48442256450653, 'black': 0.3845294937491417, 'white': 1.6362054273486137, 'middle eastern': 2.358444035053253, 'latino hispanic': 51.46400332450867}","{'angry': 4.1675519198179245, 'disgust': 0.0002653668843777268, 'fear': 5.678782984614372, 'happy': 6.353230774402618, 'sad': 1.4979414641857147, 'surprise': 0.7068111095577478, 'neutral': 81.59542083740234}",,
126,31,female,middle eastern,fear,35.77708763999664,70.36151885986328
126,31,"{'male': 0.0003153426177959773, 'female': 99.99969005584717}","{'asian': 1.153800543397665, 'indian': 8.66786316037178, 'black': 0.41337315924465656, 'white': 28.251144289970398, 'middle eastern': 32.91443884372711, 'latino hispanic': 28.59938144683838}","{'angry': 0.022856333816889673, 'disgust': 7.868716522807517e-06, 'fear': 99.74287152290344, 'happy': 0.22826632484793663, 'sad': 0.0017349180780001916, 'surprise': 0.003447330163908191, 'neutral': 0.0008200754564313684}",,
127,25,male,white,neutral,134.30189872075525,71.93145751953125
127,25,"{'male': 99.99631643295288, 'female': 0.003686919080791995}","{'asian': 0.22039549807581293, 'indian': 0.6188151795455921, 'black': 0.027601114023915768, 'white': 56.94036227109207, 'middle eastern': 16.66578749810383, 'latino hispanic': 25.527037711562976}","{'angry': 0.004384729982120916, 'disgust': 9.01834718014527e-09, 'fear': 0.006217058398760855, 'happy': 17.95347034931183, 'sad': 0.009231500007444993, 'surprise': 0.033653294667601585, 'neutral': 81.99304938316345}",,
128,34,male,white,fear,74.027022093287,84.53178405761719
128,34,"{'male': 99.20505881309509, 'female': 0.7949402555823326}","{'asian': 2.8285513054071303, 'indian': 0.7732933862306611, 'black': 0.018445809093710443, 'white': 55.03350436288066, 'middle eastern': 27.324345430809803, 'latino hispanic': 14.0218569014243}","{'angry': 0.2741196658462286, 'disgust': 0.0002086047743432573, 'fear': 99.7129738330841, 'happy': 7.130735468763305e-06, 'sad': 0.012692474410869181, 'surprise': 1.1995642257289774e-07, 'neutral': 6.787496342752775e-07}",,
129,28,female,middle eastern,sad,12.165525060596437,97.08223342895508
129,28,"{'male': 0.012607227836269885, 'female': 99.98738765716553}","{'asian': 0.07388674137881296, 'indian': 20.518665971596953, 'black': 0.030969866983725666, 'white': 13.713447894268977, 'middle eastern': 42.71576317736663, 'latino hispanic': 22.947267943294996}","{'angry': 1.3373218745205553, 'disgust': 5.568337571153832e-07, 'fear': 3.9563934258945674, 'happy': 0.0018220838330087897, 'sad': 83.93720579895904, 'surprise': 0.0001604344483635359, 'neutral': 10.767092017282007}",,
130,28,male,asian,fear,12.206555615733702,74.9176025390625
130,28,"{'male': 52.20940113067627, 'female': 47.79059886932373}","{'asian': 38.52153122425079, 'indian': 4.278043657541275, 'black': 3.413698822259903, 'white': 26.062092185020447, 'middle eastern': 15.509951114654541, 'latino hispanic': 12.214688211679459}","{'angry': 0.005517762110684998, 'disgust': 7.39302663532726e-06, 'fear': 97.70581722259521, 'happy': 0.024523376487195492, 'sad': 0.8020349778234959, 'surprise': 0.48677255399525166, 'neutral': 0.9753269143402576}",,
131,26,male,asian,neutral,4.123105625617661,98.2452392578125
131,26,"{'male': 99.99704360961914, 'female': 0.002956470416393131}","{'asian': 43.15682649612427, 'indian': 12.6186802983284, 'black': 1.4987717382609844, 'white': 12.203443050384521, 'middle eastern': 5.9246160089969635, 'latino hispanic': 24.597664177417755}","{'angry': 0.004347313370089978, 'disgust': 3.6371543255496463e-11, 'fear': 10.896305739879608, 'happy': 0.007523514068452641, 'sad': 0.0018919730791822076, 'surprise': 0.7779485546052456, 'neutral': 88.31198811531067}",,
132,27,male,latino hispanic,neutral,20.248456731316587,78.63225936889648
132,27,"{'male': 99.9906063079834, 'female': 0.009397207759320736}","{'asian': 14.763352544707363, 'indian': 33.9579652497727, 'black': 4.552909902085054, 'white': 3.8653110105170025, 'middle eastern': 3.0809236637858946, 'latino hispanic': 39.77954563850709}","{'angry': 0.050487188855186105, 'disgust': 1.290537902237654e-09, 'fear': 0.041015390888787806, 'happy': 0.006247521378099918, 'sad': 0.3303371137008071, 'surprise': 0.0010327515155950096, 'neutral': 99.57088232040405}",,
133,32,male,indian,happy,162.24980739587951,58.194923400878906
133,32,"{'male': 99.99945163726807, 'female': 0.0005522343144548358}","{'asian': 0.10781481275307384, 'indian': 91.80529811319136, 'black': 2.1374906659137407, 'white': 0.16566356997477175, 'middle eastern': 0.12708808875896468, 'latino hispanic': 5.6566425375172456}","{'angry': 0.01607672165846452, 'disgust': 2.2302751290226297e-05, 'fear': 0.1871182001195848, 'happy': 91.28236174583435, 'sad': 0.0011713482308550738, 'surprise': 7.058705389499664, 'neutral': 1.4545412734150887}",,
134,26,female,latino hispanic,neutral,15.297058540778355,75.4343032836914
134,26,"{'male': 0.0023966302251210436, 'female': 99.99760389328003}","{'asian': 2.120061218738556, 'indian': 4.288919270038605, 'black': 0.2376386895775795, 'white': 23.797184228897095, 'middle eastern': 6.3111551105976105, 'latino hispanic': 63.24504017829895}","{'angry': 0.0005495590685458438, 'disgust': 1.4927154153183116e-09, 'fear': 0.006504921135553115, 'happy': 0.01354076601947567, 'sad': 0.05332969330539961, 'surprise': 0.018529753664884935, 'neutral': 99.90754722997828}",,
135,30,female,indian,neutral,5.099019513592785,98.92749786376953
135,30,"{'male': 0.0007671196726732887, 'female': 99.99923706054688}","{'asian': 1.5759333968162537, 'indian': 66.79962873458862, 'black': 0.7760028820484877, 'white': 0.2782881259918213, 'middle eastern': 0.1708033843897283, 'latino hispanic': 30.399343371391296}","{'angry': 6.381693345737121e-06, 'disgust': 2.29553684002861e-21, 'fear': 9.05909692515347e-06, 'happy': 1.1650687705163568e-10, 'sad': 0.0018745609434495673, 'surprise': 1.428907239833525e-05, 'neutral': 99.99809265159456}",,
136,29,female,middle eastern,neutral,89.02246907382428,81.8882942199707
136,29,"{'male': 0.0029536748115788214, 'female': 99.99704360961914}","{'asian': 0.09209439806818687, 'indian': 11.617977277281609, 'black': 0.01538777394952712, 'white': 8.691622770831255, 'middle eastern': 66.45319265685168, 'latino hispanic': 13.129717036519404}","{'angry': 0.003248100960504335, 'disgust': 3.5566566282195815e-09, 'fear': 0.01886524035152908, 'happy': 4.377434625931427, 'sad': 0.23475226010355232, 'surprise': 0.0002480931175177274, 'neutral': 95.3654473584357}",,
137,30,female,asian,neutral,29.017236257093817,88.78040313720703
137,30,"{'male': 0.15568073140457273, 'female': 99.84431862831116}","{'asian': 99.98651146808335, 'indian': 0.005059580081783352, 'black': 1.3842531280300597e-07, 'white': 1.5073332281504831e-05, 'middle eastern': 4.238367895587784e-09, 'latino hispanic': 0.008412900707615209}","{'angry': 0.0020534078430500813, 'disgust': 1.1208459189265569e-12, 'fear': 0.0003824298801191617, 'happy': 0.00013424577218756895, 'sad': 0.13342731399461627, 'surprise': 6.87378909347558e-07, 'neutral': 99.86400008201599}",,
138,29,female,indian,neutral,10.295630140987,96.12035751342773
138,29,"{'male': 0.10478555923327804, 'female': 99.89521503448486}","{'asian': 0.0007687404824897817, 'indian': 98.48563093118298, 'black': 0.006589783821494943, 'white': 0.012411600594702293, 'middle eastern': 0.019596890189310587, 'latino hispanic': 1.4749967597428846}","{'angry': 3.0090227164477024e-06, 'disgust': 1.2994824467650507e-21, 'fear': 3.228908699635733e-08, 'happy': 3.7213669372940436e-08, 'sad': 0.0007904045527539843, 'surprise': 1.301572762210658e-11, 'neutral': 99.99920129785522}",,
139,28,male,middle eastern,neutral,11.313708498984761,94.8843002319336
139,28,"{'male': 99.9995470046997, 'female': 0.0004567938503896585}","{'asian': 0.0004360428127683885, 'indian': 1.3894115780995395, 'black': 0.0007450482392824026, 'white': 12.300241017312882, 'middle eastern': 82.40835876365199, 'latino hispanic': 3.9008065133325442}","{'angry': 0.009927114161276543, 'disgust': 3.1448598379206516e-08, 'fear': 0.10388709525463553, 'happy': 7.72555889043563, 'sad': 0.1546374381490015, 'surprise': 0.0379635742210492, 'neutral': 91.96802329826494}",,
140,25,female,asian,neutral,15.811388300841896,94.79570388793945
140,25,"{'male': 0.42456756345927715, 'female': 99.57543611526489}","{'asian': 99.99606609344482, 'indian': 0.0005203565251576947, 'black': 1.2971009821782786e-07, 'white': 5.092455239719129e-05, 'middle eastern': 1.788765580101881e-07, 'latino hispanic': 0.0033634620194789022}","{'angry': 0.00020429674805200193, 'disgust': 6.863729047200829e-13, 'fear': 0.029474985785782337, 'happy': 0.0009672598025645129, 'sad': 0.08995995740406215, 'surprise': 0.005155873441253789, 'neutral': 99.8742401599884}",,
141,32,female,asian,neutral,16.55294535724685,75.37841796875
141,32,"{'male': 0.007583089609397575, 'female': 99.99241828918457}","{'asian': 99.27802081573134, 'indian': 0.20300118531293782, 'black': 0.0003137624349280804, 'white': 0.005280087812967245, 'middle eastern': 0.0004000075261636932, 'latino hispanic': 0.5129838202437055}","{'angry': 4.145301563009556e-06, 'disgust': 5.023101233813153e-17, 'fear': 0.00015373407663879981, 'happy': 2.671769819962866e-07, 'sad': 0.00537167042777984, 'surprise': 0.0038463734161706667, 'neutral': 99.99061823003075}",,
142,29,female,asian,neutral,38.94868418830089,76.1993408203125
142,29,"{'male': 0.01166400543297641, 'female': 99.98832941055298}","{'asian': 85.60163974761963, 'indian': 1.3374727219343185, 'black': 0.07453575963154435, 'white': 0.2921055303886533, 'middle eastern': 0.027362076798453927, 'latino hispanic': 12.666887044906616}","{'angry': 0.0010575377018540166, 'disgust': 1.8442056909373505e-09, 'fear': 0.001717612576612737, 'happy': 0.4845717456191778, 'sad': 0.04623883869498968, 'surprise': 0.030214243452064693, 'neutral': 99.43619966506958}",,
143,32,male,indian,neutral,46.17358552246079,84.58786010742188
143,32,"{'male': 99.97475743293762, 'female': 0.025236423243768513}","{'asian': 0.21082828752696514, 'indian': 45.70798873901367, 'black': 0.19964361563324928, 'white': 4.1984789073467255, 'middle eastern': 35.7251912355423, 'latino hispanic': 13.95787000656128}","{'angry': 0.15028248308226466, 'disgust': 3.9973935619941336e-10, 'fear': 0.012219732161611319, 'happy': 0.004266677933628671, 'sad': 0.10072188451886177, 'surprise': 0.0005192263870412717, 'neutral': 99.73198771476746}",,
144,33,female,latino hispanic,neutral,14.866068747318506,80.61628341674805
144,33,"{'male': 2.5490737698419252e-05, 'female': 99.99997615814209}","{'asian': 36.55063509941101, 'indian': 11.67428344488144, 'black': 1.7107129096984863, 'white': 2.7915002778172493, 'middle eastern': 1.3356088660657406, 'latino hispanic': 45.93725800514221}","{'angry': 0.012529516243375838, 'disgust': 3.0209088563992736e-07, 'fear': 3.148004040122032, 'happy': 0.8111990988254547, 'sad': 0.5603516474366188, 'surprise': 0.0015468307537958026, 'neutral': 95.46636939048767}",,
145,31,female,indian,neutral,17.46424919657298,72.20983505249023
145,31,"{'male': 0.00344947911798954, 'female': 99.99655485153198}","{'asian': 0.03472494427114725, 'indian': 80.36806583404541, 'black': 0.019891058036591858, 'white': 0.27654122095555067, 'middle eastern': 0.7293259724974632, 'latino hispanic': 18.57144683599472}","{'angry': 1.213123784903444e-07, 'disgust': 2.2833019361015565e-17, 'fear': 4.2932113758387465e-06, 'happy': 40.643771925197356, 'sad': 0.0003791814832311845, 'surprise': 3.5309568486483504e-08, 'neutral': 59.355846605053344}",,
146,27,male,latino hispanic,happy,57.00877125495689,85.65616607666016
146,27,"{'male': 99.99229907989502, 'female': 0.007699133129790425}","{'asian': 0.5367114674299955, 'indian': 22.740501165390015, 'black': 0.3248461289331317, 'white': 14.830853044986725, 'middle eastern': 28.5500168800354, 'latino hispanic': 33.01707208156586}","{'angry': 5.305711165554117e-10, 'disgust': 5.260668013444013e-25, 'fear': 6.242581122475909e-16, 'happy': 96.2069571018219, 'sad': 1.8451252747908597e-07, 'surprise': 4.873065384373987e-11, 'neutral': 3.79304476082325}",,
147,29,female,asian,neutral,136.1800279042415,71.83418273925781
147,29,"{'male': 42.20860302448273, 'female': 57.79139995574951}","{'asian': 98.06704544221813, 'indian': 0.3548243591398765, 'black': 0.007545106756013199, 'white': 0.02298336784181084, 'middle eastern': 0.00024262425831580295, 'latino hispanic': 1.5473582799901628}","{'angry': 0.03299487289041281, 'disgust': 1.6576356427219037e-13, 'fear': 0.11104511795565486, 'happy': 2.6009015385852763e-06, 'sad': 1.8359217792749405, 'surprise': 7.980001726082264e-06, 'neutral': 98.02002906799316}",,
148,28,male,black,angry,26.1725046566048,81.2779426574707
