Image_No,age,gender,race,emotion,center_dist,space
44,33,"{'male': 99.99998807907104, 'female': 7.1073387175601965e-06}","{'asian': 5.532807682784864e-13, 'indian': 2.327897738373901e-12, 'black': 2.4511702277729817e-15, 'white': 99.99982714651985, 'middle eastern': 4.1991239301694676e-05, 'latino hispanic': 0.00013266369132383958}","{'angry': 6.189761683344841, 'disgust': 0.01877780450740829, 'fear': 18.566052615642548, 'happy': 0.01838928583310917, 'sad': 65.5180811882019, 'surprise': 0.008350133430212736, 'neutral': 9.680590033531189}",,
45,27,female,white,happy,270.9575612526803,35.48383712768555
45,27,"{'male': 0.0003342900754432776, 'female': 99.99966621398926}","{'asian': 3.159983830158808e-07, 'indian': 2.3106021540542088e-07, 'black': 4.230575958996674e-10, 'white': 99.96564388275146, 'middle eastern': 0.022436266590375453, 'latino hispanic': 0.01192288109450601}","{'angry': 4.3835027111888243e-07, 'disgust': 3.2812205447819323e-14, 'fear': 0.00015314950363681953, 'happy': 99.93162750790283, 'sad': 4.304666817561742e-05, 'surprise': 0.00020231856366003685, 'neutral': 0.06797351930318887}",,
46,37,male,middle eastern,neutral,228.84274076317124,40.49224853515625
46,37,"{'male': 99.62998032569885, 'female': 0.370018114335835}","{'asian': 2.0705997943878174, 'indian': 10.325070470571518, 'black': 0.9727667085826397, 'white': 29.549631476402283, 'middle eastern': 31.993913650512695, 'latino hispanic': 25.088024139404297}","{'angry': 9.93536346527435e-06, 'disgust': 6.085467181390138e-15, 'fear': 0.10024476796388626, 'happy': 2.4471597746014595, 'sad': 0.0014556193491443992, 'surprise': 0.09684787364676595, 'neutral': 97.3542869091034}",,
47,32,female,middle eastern,happy,233.0772404161333,37.935447692871094
47,32,"{'male': 36.66712939739227, 'female': 63.33287954330444}","{'asian': 0.8072519674897194, 'indian': 8.699755370616913, 'black': 0.3496376099064946, 'white': 14.211992919445038, 'middle eastern': 59.362345933914185, 'latino hispanic': 16.569016873836517}","{'angry': 8.003551243973561e-06, 'disgust': 9.923971644454355e-08, 'fear': 2.9021428897976875, 'happy': 69.19786930084229, 'sad': 27.125942707061768, 'surprise': 3.4717069496981168e-09, 'neutral': 0.7740368600934744}",,
48,40,male,white,angry,218.908656749796,33.72535705566406
48,40,"{'male': 99.99978542327881, 'female': 0.00021961827769700903}","{'asian': 0.01613849115955935, 'indian': 0.029515215402517867, 'black': 0.001911542085008801, 'white': 91.20327339133341, 'middle eastern': 3.269156796436692, 'latino hispanic': 5.479997115731583}","{'angry': 75.23213028907776, 'disgust': 2.6577515188641598e-08, 'fear': 0.07930194260552526, 'happy': 0.004264452581992373, 'sad': 22.486531734466553, 'surprise': 1.6035356376065124e-07, 'neutral': 2.1977726370096207}",,
49,35,female,white,sad,210.23796041628637,34.52873229980469
49,35,"{'male': 0.03989802789874375, 'female': 99.96010661125183}","{'asian': 0.12779525354710178, 'indian': 0.2807473894807828, 'black': 0.01082399338090685, 'white': 75.08752643018646, 'middle eastern': 12.211342935402044, 'latino hispanic': 12.281756874113455}","{'angry': 13.692608617855146, 'disgust': 8.135993827091609e-06, 'fear': 1.4422736918656458, 'happy': 0.00031808639659377163, 'sad': 55.81709811891295, 'surprise': 0.00011455795403466268, 'neutral': 29.04758501620114}",,
50,32,male,white,neutral,188.09572031282372,46.42677307128906
50,32,"{'male': 99.98688697814941, 'female': 0.013109989231452346}","{'asian': 8.31528268463444e-06, 'indian': 0.00018678820197237656, 'black': 2.7084310350034e-07, 'white': 99.0429162979126, 'middle eastern': 0.7162656635046005, 'latino hispanic': 0.24062353186309338}","{'angry': 19.134144484996796, 'disgust': 1.2376291635973757e-05, 'fear': 2.7556272223591805, 'happy': 0.020803490770049393, 'sad': 27.241715788841248, 'surprise': 0.012198733020341024, 'neutral': 50.83550214767456}",,
