Image_No,age,gender,race,emotion,center_dist,space
43,32,"{'male': 72.1735954284668, 'female': 27.826401591300964}","{'asian': 36.02079319706044, 'indian': 5.80259939401157, 'black': 17.624067649356405, 'white': 19.44205678200045, 'middle eastern': 9.717290435160347, 'latino hispanic': 11.393189562178902}","{'angry': 1.616825114669152e-05, 'disgust': 8.886890491893505e-09, 'fear': 99.63646539772382, 'happy': 0.0029616973039163184, 'sad': 0.0006318470553788625, 'surprise': 0.3599087082439761, 'neutral': 8.637007981278821e-06}",,
44,37,male,black,neutral,20.09975124224178,94.940185546875
44,37,"{'male': 99.48840737342834, 'female': 0.5115954205393791}","{'asian': 11.94671019911766, 'indian': 8.897591382265091, 'black': 28.862062096595764, 'white': 13.182997703552246, 'middle eastern': 12.489908933639526, 'latino hispanic': 24.62073564529419}","{'angry': 1.2851214026400772e-05, 'disgust': 1.4349390748858926e-13, 'fear': 0.9247577578118136, 'happy': 5.521634680433907, 'sad': 0.012189916744540126, 'surprise': 0.0005715067119049056, 'neutral': 93.54083019008277}",,
45,29,male,white,fear,63.063460101710255,65.21968841552734
45,29,"{'male': 87.28034496307373, 'female': 12.719662487506866}","{'asian': 14.422464370727539, 'indian': 9.887033700942993, 'black': 6.3719287514686584, 'white': 24.447405338287354, 'middle eastern': 20.46465128660202, 'latino hispanic': 24.406516551971436}","{'angry': 7.869226420387456e-16, 'disgust': 3.196485488925493e-28, 'fear': 99.99959468841553, 'happy': 0.00040883628571464214, 'sad': 7.618541229383258e-15, 'surprise': 2.297982428802435e-12, 'neutral': 3.670867550760596e-17}",,
46,27,male,asian,surprise,27.0,94.140625
46,27,"{'male': 99.98754262924194, 'female': 0.012455665273591876}","{'asian': 51.88254714012146, 'indian': 7.543668150901794, 'black': 28.119879961013794, 'white': 0.7227282039821148, 'middle eastern': 0.3059027483686805, 'latino hispanic': 11.425276845693588}","{'angry': 9.565166954110083, 'disgust': 1.7522307494657018e-05, 'fear': 1.28358731246515, 'happy': 14.057851675620775, 'sad': 0.06610895319001098, 'surprise': 72.01487851231566, 'neutral': 3.012389869236342}",,
47,48,male,middle eastern,neutral,19.1049731745428,94.60601806640625
47,48,"{'male': 100.0, 'female': 2.215322369991668e-07}","{'asian': 6.062283259240912e-08, 'indian': 11.214625758804425, 'black': 2.8728560444283118e-05, 'white': 0.47988070241395847, 'middle eastern': 88.06976604877508, 'latino hispanic': 0.2357007144809195}","{'angry': 0.38846293451416103, 'disgust': 0.00018240771119442048, 'fear': 0.35885071658198336, 'happy': 0.04162993239175125, 'sad': 0.9793060484114914, 'surprise': 0.13925674968625604, 'neutral': 98.09231150700519}",,
48,34,male,white,neutral,62.07253821135398,67.92240142822266
