Image_No,age,gender,race,center_dist,space
85,20-29,male,asian,15.0,93.75247955322266
85,"{'0-2': 0.0010961145562760066, '3-9': 0.12123581254854798, '10-19': 15.103696286678314, '20-29': 61.878085136413574, '30-39': 17.832739651203156, '40-49': 4.065978899598122, '50-59': 0.5387518554925919, '60-69': 0.3991656471043825, '70+': 0.05924965371377766}","{'male': 96.96957468986511, 'female': 3.0304251238703728}","{'white': 3.1853225082159042, 'black': 0.5152293015271425, 'latino hispanic': 19.685925543308258, 'asian': 74.48149919509888, 'indian': 0.7306025829166174, 'middle eastern': 1.4014190062880516}",,
86,20-29,female,white,37.65634076752546,84.9853515625
86,"{'0-2': 3.891580035997322e-05, '3-9': 0.027794006746262312, '10-19': 8.423981815576553, '20-29': 74.00019764900208, '30-39': 17.19752699136734, '40-49': 0.3472966141998768, '50-59': 0.0030865685403114185, '60-69': 7.715792094131757e-05, '70+': 5.241561851221377e-06}","{'male': 4.2330339550971985, 'female': 95.76696753501892}","{'white': 99.6856153011322, 'black': 0.004618882667273283, 'latino hispanic': 0.08493394707329571, 'asian': 0.018790902686305344, 'indian': 0.009379365656059235, 'middle eastern': 0.19665979780256748}",,
87,20-29,female,white,17.0,94.31266784667969
87,"{'0-2': 8.410361118649234e-06, '3-9': 0.06561799091286957, '10-19': 43.2762086391449, '20-29': 56.372666358947754, '30-39': 0.2852274337783456, '40-49': 0.000271927615358436, '50-59': 1.764738577492153e-07, '60-69': 5.589846641118612e-09, '70+': 3.283906566814432e-10}","{'male': 0.0371035624993965, 'female': 99.96289610862732}","{'white': 96.46837711334229, 'black': 0.0005005832463211846, 'latino hispanic': 0.18802043050527573, 'asian': 0.0497584231197834, 'indian': 0.02206422941526398, 'middle eastern': 3.271275758743286}",,
88,20-29,female,white,3.1622776601683795,99.21989440917969
88,"{'0-2': 5.439819261709999e-07, '3-9': 0.002327991387574002, '10-19': 7.097404450178146, '20-29': 90.93271493911743, '30-39': 1.9637150689959526, '40-49': 0.003833223308902234, '50-59': 4.7785366774633076e-06, '60-69': 7.472282792519991e-08, '70+': 1.0728557799100091e-09}","{'male': 0.007021284545771778, 'female': 99.99297261238098}","{'white': 86.05413436889648, 'black': 0.004937687117489986, 'latino hispanic': 5.413076281547546, 'asian': 0.002719639269344043, 'indian': 0.1300301169976592, 'middle eastern': 8.395103365182877}",,
89,20-29,female,latino hispanic,27.202941017470888,92.21363067626953
89,"{'0-2': 9.956638535868478e-06, '3-9': 0.03166049427818507, '10-19': 7.412595301866531, '20-29': 88.34720849990845, '30-39': 4.192478954792023, '40-49': 0.016000324103515595, '50-59': 4.190274296433927e-05, '60-69': 5.245221146310541e-07, '70+': 6.2452709670424156e-09}","{'male': 0.02051316696451977, 'female': 99.97949004173279}","{'white': 5.348563939332962, 'black': 0.23708036169409752, 'latino hispanic': 48.34098815917969, 'asian': 0.15925534535199404, 'indian': 44.831493496894836, 'middle eastern': 1.08261713758111}",,
90,20-29,female,white,29.017236257093817,76.84469223022461
90,"{'0-2': 4.775709161464192e-07, '3-9': 0.0007473285222658888, '10-19': 2.731502056121826, '20-29': 90.44949412345886, '30-39': 6.80081844329834, '40-49': 0.017425089026801288, '50-59': 1.3298991063948051e-05, '60-69': 8.74094963076999e-08, '70+': 8.728737350971461e-10}","{'male': 6.918327244420652e-05, 'female': 99.99992847442627}","{'white': 98.26670289039612, 'black': 0.0023202694137580693, 'latino hispanic': 1.1280031874775887, 'asian': 0.006798918184358627, 'indian': 0.005550704736378975, 'middle eastern': 0.590632064267993}",,
91,20-29,female,white,25.612496949731394,72.09081649780273
91,"{'0-2': 2.037115365283171e-06, '3-9': 0.05596435512416065, '10-19': 39.36811089515686, '20-29': 60.09291410446167, '30-39': 0.48225438222289085, '40-49': 0.0007590801487822318, '50-59': 2.70372280120057e-07, '60-69': 4.6331421338363654e-09, '70+': 9.247132139872383e-11}","{'male': 0.0008129933121381328, 'female': 99.99918341636658}","{'white': 65.62581062316895, 'black': 0.010375089186709374, 'latino hispanic': 27.959081530570984, 'asian': 0.42319847270846367, 'indian': 0.26466394774615765, 'middle eastern': 5.716883018612862}",,
92,20-29,female,white,83.24061508662703,38.341522216796875
92,"{'0-2': 2.1690871321311533e-07, '3-9': 0.0016436959413113073, '10-19': 14.981849491596222, '20-29': 82.32830762863159, '30-39': 2.6785623282194138, '40-49': 0.009620186756365001, '50-59': 1.641147804321008e-05, '60-69': 3.327350173165655e-07, '70+': 1.1615564066147499e-08}","{'male': 0.05138948326930404, 'female': 99.94860887527466}","{'white': 67.0835793018341, 'black': 0.030501303263008595, 'latino hispanic': 17.35294461250305, 'asian': 0.1523354323580861, 'indian': 1.258541364222765, 'middle eastern': 14.122103154659271}",,
93,30-39,female,black,70.0357051795725,83.77761840820312
93,"{'0-2': 4.9169045723829186e-05, '3-9': 0.0020560692064464092, '10-19': 0.5572021938860416, '20-29': 34.91199314594269, '30-39': 53.36456894874573, '40-49': 10.68047508597374, '50-59': 0.47961282543838024, '60-69': 0.003974556238972582, '70+': 6.781628485441615e-05}","{'male': 0.062068767147138715, 'female': 99.93792772293091}","{'white': 1.0473784328723923e-05, 'black': 99.9948263168335, 'latino hispanic': 0.0020526958905975334, 'asian': 0.00028823867523897206, 'indian': 0.0028173175451229326, 'middle eastern': 2.8889235892393117e-06}",,
94,20-29,female,white,55.08175741568164,61.2091064453125
94,"{'0-2': 1.889441136881942e-06, '3-9': 0.007870573608670384, '10-19': 8.493689447641373, '20-29': 86.5521788597107, '30-39': 4.927387833595276, '40-49': 0.018863630248233676, '50-59': 1.1129288424172046e-05, '60-69': 3.605749865354113e-08, '70+': 1.4017683715172868e-09}","{'male': 0.004698414704762399, 'female': 99.99529719352722}","{'white': 99.9995768070221, 'black': 4.2035299685494465e-07, 'latino hispanic': 0.00012228915693413, 'asian': 1.5967163591312783e-06, 'indian': 3.911831747416272e-07, 'middle eastern': 0.0003054083208553493}",,
95,20-29,female,latino hispanic,70.9365914038728,80.18627166748047
95,"{'0-2': 1.4872503228957612e-06, '3-9': 0.006392977957148105, '10-19': 10.950873792171478, '20-29': 83.67409110069275, '30-39': 5.35074882209301, '40-49': 0.017851100710686296, '50-59': 3.286687331183202e-05, '60-69': 4.454221436134276e-07, '70+': 3.2655444320850435e-09}","{'male': 0.00440908333985135, 'female': 99.9955952167511}","{'white': 7.023350894451141, 'black': 0.03169680421706289, 'latino hispanic': 79.69273328781128, 'asian': 0.2659706398844719, 'indian': 9.628209471702576, 'middle eastern': 3.3580411225557327}",,
96,20-29,female,white,101.13357503816425,74.3265151977539
96,"{'0-2': 5.898677990501255e-07, '3-9': 0.0015671206710976548, '10-19': 4.779789224267006, '20-29': 88.04341554641724, '30-39': 7.145339995622635, '40-49': 0.02985247119795531, '50-59': 2.3757542066960013e-05, '60-69': 2.129713738696637e-07, '70+': 3.108737225976377e-09}","{'male': 0.0029598446417367086, 'female': 99.99703764915466}","{'white': 95.05987167358398, 'black': 0.00041452576624578796, 'latino hispanic': 1.022437121719122, 'asian': 0.005670011887559667, 'indian': 0.015562117914669216, 'middle eastern': 3.8960538804531097}",,
97,20-29,female,white,8.06225774829855,96.97551727294922
97,"{'0-2': 4.822616084254605e-07, '3-9': 0.00047522476052108686, '10-19': 1.7841532826423645, '20-29': 87.63821721076965, '30-39': 10.522761195898056, '40-49': 0.054290523985400796, '50-59': 0.00010066012237075483, '60-69': 1.126793147676608e-06, '70+': 1.8348306207727205e-08}","{'male': 0.00344465188391041, 'female': 99.99655485153198}","{'white': 97.63768911361694, 'black': 0.0010903234397119377, 'latino hispanic': 0.2578960033133626, 'asian': 0.005278072421788238, 'indian': 0.002974159360746853, 'middle eastern': 2.0950717851519585}",,
98,20-29,female,white,21.93171219946131,92.43335723876953
98,"{'0-2': 1.3729218650837538e-06, '3-9': 0.004011519195046276, '10-19': 20.250816643238068, '20-29': 78.23373079299927, '30-39': 1.5072084031999111, '40-49': 0.004226882447255775, '50-59': 7.740200658190588e-06, '60-69': 1.544034899936264e-07, '70+': 3.4522440461870474e-09}","{'male': 0.0651936512440443, 'female': 99.93480443954468}","{'white': 92.68585443496704, 'black': 0.006225532706594095, 'latino hispanic': 3.7436362355947495, 'asian': 0.005556448377319612, 'indian': 0.058169662952423096, 'middle eastern': 3.500552847981453}",,
99,20-29,female,latino hispanic,21.400934559032695,92.24567413330078
99,"{'0-2': 3.934100689662046e-06, '3-9': 0.00396832256228663, '10-19': 5.88078610599041, '20-29': 90.58471322059631, '30-39': 3.5195980221033096, '40-49': 0.010910844866884872, '50-59': 2.4224928552030178e-05, '60-69': 4.374471007650982e-07, '70+': 3.980168625239422e-09}","{'male': 0.021983114129398018, 'female': 99.97801184654236}","{'white': 13.965103030204773, 'black': 0.15506180934607983, 'latino hispanic': 74.36113357543945, 'asian': 0.6640644278377295, 'indian': 7.136604189872742, 'middle eastern': 3.718029707670212}",,
100,20-29,female,white,18.439088914585774,94.22607421875
100,"{'0-2': 3.636472172274807e-05, '3-9': 0.0037398691347334534, '10-19': 0.9717955254018307, '20-29': 69.26385760307312, '30-39': 28.65871787071228, '40-49': 1.0886573232710361, '50-59': 0.012956539285369217, '60-69': 0.00024247460714832414, '70+': 5.974042949219438e-06}","{'male': 0.01213700306834653, 'female': 99.98786449432373}","{'white': 99.9489426612854, 'black': 1.0809080919216285e-05, 'latino hispanic': 0.007511040166718885, 'asian': 0.001244718714588089, 'indian': 0.00019030723024116014, 'middle eastern': 0.04209160979371518}",,
101,10-19,female,black,35.90264614203249,60.39276123046875
101,"{'0-2': 0.0012382174645608757, '3-9': 2.6124270632863045, '10-19': 54.95792031288147, '20-29': 41.88484847545624, '30-39': 0.5412889178842306, '40-49': 0.0022772328520659357, '50-59': 6.1531821415883314e-06, '60-69': 1.594275267358114e-07, '70+': 1.4924809998984045e-08}","{'male': 0.3258613171055913, 'female': 99.67414140701294}","{'white': 0.000698853136782418, 'black': 99.75331425666809, 'latino hispanic': 0.042778358329087496, 'asian': 0.011524844012456015, 'indian': 0.19154930487275124, 'middle eastern': 0.00012293348845560104}",,
102,20-29,female,black,82.85529554590943,68.28842163085938
102,"{'0-2': 1.454419162882914e-05, '3-9': 0.15443244483321905, '10-19': 40.379488468170166, '20-29': 58.77540707588196, '30-39': 0.6885669659823179, '40-49': 0.0020869501895504072, '50-59': 4.996948987923133e-06, '60-69': 8.495226744287265e-08, '70+': 2.299023992013982e-09}","{'male': 0.21270394790917635, 'female': 99.78729486465454}","{'white': 0.0397800060454756, 'black': 86.04597449302673, 'latino hispanic': 5.030351877212524, 'asian': 0.06209173006936908, 'indian': 8.800037205219269, 'middle eastern': 0.021757731155958027}",,
103,10-19,female,asian,126.0634760745554,56.835079193115234
103,"{'0-2': 0.002989161839650478, '3-9': 5.329228565096855, '10-19': 65.56938886642456, '20-29': 29.007112979888916, '30-39': 0.09088120423257351, '40-49': 0.0003914040917152306, '50-59': 9.997906502690057e-07, '60-69': 1.3131370435459644e-07, '70+': 1.1780727782184641e-08}","{'male': 0.0052709267038153484, 'female': 99.99472498893738}","{'white': 0.13704964658245444, 'black': 0.00021985072180541465, 'latino hispanic': 0.060547853354364634, 'asian': 99.78468418121338, 'indian': 0.007701117283431813, 'middle eastern': 0.009795475489227101}",,
104,20-29,female,latino hispanic,22.022715545545243,93.46809387207031
104,"{'0-2': 1.0391886462457478e-06, '3-9': 0.005819906073156744, '10-19': 28.051185607910156, '20-29': 70.97207307815552, '30-39': 0.969045702368021, '40-49': 0.0018731925592874177, '50-59': 1.7678763342132697e-06, '60-69': 3.4628624967503185e-08, '70+': 5.554951030412036e-10}","{'male': 0.4609447903931141, 'female': 99.53905940055847}","{'white': 2.8110044077038765, 'black': 1.1603674851357937, 'latino hispanic': 93.33646893501282, 'asian': 0.07681563729420304, 'indian': 1.006685383617878, 'middle eastern': 1.6086535528302193}",,
105,20-29,female,middle eastern,22.20360331117452,76.56717300415039
105,"{'0-2': 4.079324655847927e-08, '3-9': 0.0005732116278522881, '10-19': 6.121239066123962, '20-29': 93.08245182037354, '30-39': 0.7948600687086582, '40-49': 0.0008749801963858772, '50-59': 4.661128816252358e-07, '60-69': 5.23480286895861e-09, '70+': 5.7022854320354366e-11}","{'male': 0.0018302145690540783, 'female': 99.9981701374054}","{'white': 39.596256613731384, 'black': 0.02154311805497855, 'latino hispanic': 16.949808597564697, 'asian': 0.009796841186471283, 'indian': 1.3532204553484917, 'middle eastern': 42.06937551498413}",,
106,20-29,female,black,33.734255586866006,64.48173522949219
106,"{'0-2': 4.242085083205893e-05, '3-9': 0.18765436252579093, '10-19': 37.21739053726196, '20-29': 59.93598699569702, '30-39': 2.6524120941758156, '40-49': 0.006497021240647882, '50-59': 1.3284559940984764e-05, '60-69': 1.1421522616572588e-07, '70+': 3.1432662028763048e-09}","{'male': 0.006298709195107222, 'female': 99.99370574951172}","{'white': 0.0028937160095665604, 'black': 99.63277578353882, 'latino hispanic': 0.2365298569202423, 'asian': 0.014496977382805198, 'indian': 0.1125686801970005, 'middle eastern': 0.0007401828497677343}",,
107,20-29,female,asian,66.84309986827361,66.58029556274414
107,"{'0-2': 7.295127169015814e-07, '3-9': 0.001858493487816304, '10-19': 4.633863642811775, '20-29': 92.09154844284058, '30-39': 3.26436348259449, '40-49': 0.008356243779417127, '50-59': 7.3601697181402415e-06, '60-69': 1.1272969224762619e-07, '70+': 8.624856905059541e-10}","{'male': 0.0019366483684279956, 'female': 99.99805688858032}","{'white': 0.05304058431647718, 'black': 0.011761766654672101, 'latino hispanic': 1.5773419290781021, 'asian': 97.91723489761353, 'indian': 0.43606837280094624, 'middle eastern': 0.004552837708615698}",,
108,20-29,female,white,17.46424919657298,95.14923095703125
108,"{'0-2': 3.8682270719903045e-07, '3-9': 0.010526146797928959, '10-19': 37.75434494018555, '20-29': 61.946821212768555, '30-39': 0.2880183048546314, '40-49': 0.0002828800006682286, '50-59': 1.8671231227784801e-07, '60-69': 4.819207879980247e-09, '70+': 1.0376799246258894e-10}","{'male': 0.3263013670220971, 'female': 99.6737003326416}","{'white': 64.32852149009705, 'black': 0.10524648241698742, 'latino hispanic': 25.896185636520386, 'asian': 0.019123320817016065, 'indian': 0.4824201110750437, 'middle eastern': 9.168507158756256}",,
109,20-29,female,white,13.601470508735444,95.745849609375
109,"{'0-2': 1.1005960587340269e-07, '3-9': 0.0023244410840561613, '10-19': 13.510486483573914, '20-29': 85.92032790184021, '30-39': 0.566412415355444, '40-49': 0.0004480441020859871, '50-59': 1.253375847554139e-07, '60-69': 1.4178843862899804e-09, '70+': 2.8417418700306396e-11}","{'male': 0.0017750931874616072, 'female': 99.9982237815857}","{'white': 68.02950501441956, 'black': 0.0018767377696349286, 'latino hispanic': 2.4528702720999718, 'asian': 0.004448461550055072, 'indian': 0.22773377131670713, 'middle eastern': 29.283559322357178}",,
110,20-29,female,white,48.25971404805461,86.34023666381836
110,"{'0-2': 1.1294839197262263e-05, '3-9': 0.02943672297988087, '10-19': 12.205636501312256, '20-29': 84.44638252258301, '30-39': 3.3057961612939835, '40-49': 0.012707036512438208, '50-59': 3.0957906460571394e-05, '60-69': 9.639023801355506e-07, '70+': 2.2250253028932576e-08}","{'male': 1.311857532709837, 'female': 98.68814945220947}","{'white': 44.65823471546173, 'black': 0.15627354150637984, 'latino hispanic': 40.22479951381683, 'asian': 0.21499779541045427, 'indian': 3.2136768102645874, 'middle eastern': 11.532020568847656}",,
111,20-29,female,black,59.396969619669996,61.79380416870117
111,"{'0-2': 9.266742608815548e-05, '3-9': 0.5271696485579014, '10-19': 32.68877565860748, '20-29': 63.05311322212219, '30-39': 3.7048976868391037, '40-49': 0.025773519882932305, '50-59': 0.0001751292188600928, '60-69': 1.8499413556583022e-06, '70+': 7.065922846827277e-08}","{'male': 0.18838552059605718, 'female': 99.8116135597229}","{'white': 1.2813451633064687e-05, 'black': 99.88083839416504, 'latino hispanic': 0.002707072053453885, 'asian': 0.000856499082146911, 'indian': 0.11557883117347956, 'middle eastern': 4.825862376378609e-06}",,
112,20-29,female,black,89.44271909999158,79.28276062011719
112,"{'0-2': 4.657462113755173e-05, '3-9': 0.10941877262666821, '10-19': 20.399273931980133, '20-29': 74.12118911743164, '30-39': 5.339370295405388, '40-49': 0.030583314946852624, '50-59': 0.00011830865105366684, '60-69': 6.726012191649033e-07, '70+': 2.8628557857679482e-08}","{'male': 0.09606496896594763, 'female': 99.9039351940155}","{'white': 8.864044502843171e-05, 'black': 99.98234510421753, 'latino hispanic': 0.006106839282438159, 'asian': 0.0011848725989693776, 'indian': 0.010263748117722571, 'middle eastern': 8.403175399962493e-06}",,
113,40-49,male,latino hispanic,18.439088914585774,93.280029296875
113,"{'0-2': 2.167380228638649, '3-9': 2.0628374069929123, '10-19': 1.634754240512848, '20-29': 18.242478370666504, '30-39': 28.644466400146484, '40-49': 31.17389976978302, '50-59': 12.731997668743134, '60-69': 3.020823188126087, '70+': 0.3213632619008422}","{'male': 89.68229293823242, 'female': 10.31770259141922}","{'white': 20.177088677883148, 'black': 2.378879301249981, 'latino hispanic': 30.17796277999878, 'asian': 12.91980892419815, 'indian': 10.083572566509247, 'middle eastern': 24.2626890540123}",,
114,20-29,female,white,15.231546211727817,91.75643920898438
114,"{'0-2': 5.967677907392499e-07, '3-9': 6.641420213782112e-05, '10-19': 0.25811847299337387, '20-29': 66.04799628257751, '30-39': 33.35234224796295, '40-49': 0.34052333794534206, '50-59': 0.0009422062248631846, '60-69': 6.4081717709996155e-06, '70+': 3.0457236732672754e-08}","{'male': 0.003241509330109693, 'female': 99.99675750732422}","{'white': 93.77740621566772, 'black': 0.002932411189249251, 'latino hispanic': 4.41710501909256, 'asian': 0.002011146534641739, 'indian': 0.027722306549549103, 'middle eastern': 1.7728285863995552}",,
115,10-19,female,white,19.235384061671347,91.31011962890625
115,"{'0-2': 2.844930868661777e-06, '3-9': 0.14391380827873945, '10-19': 64.47447538375854, '20-29': 35.23557186126709, '30-39': 0.14592321822419763, '40-49': 0.00011295793456156389, '50-59': 9.363035902154593e-08, '60-69': 3.010687532611911e-09, '70+': 6.922384757426792e-11}","{'male': 0.04283645830582827, 'female': 99.95716214179993}","{'white': 61.77242994308472, 'black': 0.07509473362006247, 'latino hispanic': 11.198177933692932, 'asian': 0.3022181335836649, 'indian': 0.3621082054451108, 'middle eastern': 26.28997266292572}",,
116,20-29,female,white,3.0,98.73428344726562
116,"{'0-2': 1.6920859380320508e-06, '3-9': 0.011940165131818503, '10-19': 30.028751492500305, '20-29': 68.89616250991821, '30-39': 1.0598666965961456, '40-49': 0.0032735853892518207, '50-59': 3.3644440122770902e-06, '60-69': 6.137262920091757e-08, '70+': 1.7981874669836806e-09}","{'male': 0.17159006092697382, 'female': 99.82840418815613}","{'white': 87.41182684898376, 'black': 0.0056089775171130896, 'latino hispanic': 11.197695881128311, 'asian': 0.010704845044529065, 'indian': 0.03718784428201616, 'middle eastern': 1.3369723223149776}",,
117,20-29,female,white,41.43669871020133,71.87061309814453
117,"{'0-2': 2.9951621183244015e-07, '3-9': 0.00037644608710252214, '10-19': 4.301038756966591, '20-29': 89.55290913581848, '30-39': 6.112832948565483, '40-49': 0.03280698729213327, '50-59': 3.4121947578569234e-05, '60-69': 3.6003353631741675e-07, '70+': 5.7021914967592124e-09}","{'male': 0.05993504310026765, 'female': 99.94006156921387}","{'white': 73.75127077102661, 'black': 0.00028822619242419023, 'latino hispanic': 1.0511375032365322, 'asian': 0.003246062624384649, 'indian': 0.03704406262841076, 'middle eastern': 25.157025456428528}",,
118,10-19,female,black,123.40583454602137,72.59292602539062
118,"{'0-2': 0.00028653184926952235, '3-9': 2.214067615568638, '10-19': 78.48194241523743, '20-29': 19.151349365711212, '30-39': 0.15199074987322092, '40-49': 0.00035526186366041657, '50-59': 8.412407659363907e-07, '60-69': 2.20458165611781e-08, '70+': 1.1119758759614573e-09}","{'male': 0.05485600559040904, 'female': 99.94513988494873}","{'white': 0.0020124953152844682, 'black': 99.78890419006348, 'latino hispanic': 0.11425293050706387, 'asian': 0.01376842410536483, 'indian': 0.08082031272351742, 'middle eastern': 0.00023287454951059772}",,
119,20-29,female,white,62.39390995922599,83.61282348632812
119,"{'0-2': 7.3511891685029696e-06, '3-9': 0.18879396375268698, '10-19': 44.14381682872772, '20-29': 55.49049377441406, '30-39': 0.17672930844128132, '40-49': 0.0001669149924055091, '50-59': 6.220114978638946e-08, '60-69': 1.066431665197598e-09, '70+': 6.28662324021062e-11}","{'male': 0.0015393379726447165, 'female': 99.9984622001648}","{'white': 99.90439414978027, 'black': 4.718442028206482e-05, 'latino hispanic': 0.04145654966123402, 'asian': 0.004111717134946957, 'indian': 0.00028598299195436994, 'middle eastern': 0.049707351718097925}",,
120,20-29,female,black,39.20459156782532,84.40790176391602
120,"{'0-2': 3.8377763189600955e-06, '3-9': 0.007911329885246232, '10-19': 8.183779567480087, '20-29': 87.68270611763, '30-39': 4.111170768737793, '40-49': 0.014405899855773896, '50-59': 2.2820394462996774e-05, '60-69': 6.468275914883748e-08, '70+': 1.370814226020478e-09}","{'male': 0.0265234470134601, 'female': 99.97347593307495}","{'white': 2.5852244789348333e-05, 'black': 99.99645948410034, 'latino hispanic': 0.0012883804629382212, 'asian': 2.7801578994512965e-05, 'indian': 0.0021922323867329396, 'middle eastern': 3.5887893545805127e-06}",,
121,40-49,male,latino hispanic,39.01281840626232,77.5360107421875
121,"{'0-2': 0.010647586168488488, '3-9': 0.2499061869457364, '10-19': 5.428149551153183, '20-29': 15.199851989746094, '30-39': 24.168062210083008, '40-49': 27.789923548698425, '50-59': 14.213944971561432, '60-69': 11.248461157083511, '70+': 1.6910480335354805}","{'male': 72.72114753723145, 'female': 27.278852462768555}","{'white': 4.637537524104118, 'black': 19.7625532746315, 'latino hispanic': 55.01662492752075, 'asian': 13.697166740894318, 'indian': 3.8186144083738327, 'middle eastern': 3.0674902722239494}",,
122,20-29,female,latino hispanic,68.96375859826668,81.44359588623047
122,"{'0-2': 2.9527633671477815e-07, '3-9': 0.003658143396023661, '10-19': 14.065471291542053, '20-29': 84.41291451454163, '30-39': 1.5143605880439281, '40-49': 0.0035962646506959572, '50-59': 2.0653546428661684e-06, '60-69': 2.859500691787531e-08, '70+': 3.6827489842405914e-10}","{'male': 0.004020898268208839, 'female': 99.99597668647766}","{'white': 34.2384397983551, 'black': 0.01319793809670955, 'latino hispanic': 34.956684708595276, 'asian': 0.14463914558291435, 'indian': 1.9912183284759521, 'middle eastern': 28.655824065208435}",,
123,20-29,female,white,15.811388300841898,95.26805877685547
123,"{'0-2': 8.686767500876158e-05, '3-9': 0.037960452027618885, '10-19': 10.180940479040146, '20-29': 76.72474980354309, '30-39': 12.786126136779785, '40-49': 0.2673726761713624, '50-59': 0.0026932722903438844, '60-69': 7.325315891648643e-05, '70+': 3.5828421118822007e-06}","{'male': 0.15191318234428763, 'female': 99.84809160232544}","{'white': 98.00835251808167, 'black': 0.010130507871508598, 'latino hispanic': 1.5392671339213848, 'asian': 0.34190264996141195, 'indian': 0.001030239127430832, 'middle eastern': 0.0993106048554182}",,
124,20-29,female,latino hispanic,20.024984394500787,95.13864517211914
124,"{'0-2': 1.3586047842295557e-06, '3-9': 0.0017933665731106885, '10-19': 2.0889248698949814, '20-29': 92.84842014312744, '30-39': 5.045267194509506, '40-49': 0.015576122677884996, '50-59': 1.7913498595589772e-05, '60-69': 1.7641015315206232e-07, '70+': 1.6882772957416137e-09}","{'male': 0.0032369203836424276, 'female': 99.99675750732422}","{'white': 23.110969364643097, 'black': 0.07291749934665859, 'latino hispanic': 54.86525893211365, 'asian': 0.07778867147862911, 'indian': 13.79014104604721, 'middle eastern': 8.082927018404007}",,
125,20-29,female,middle eastern,6.324555320336759,96.80042266845703
125,"{'0-2': 5.4458298981430175e-08, '3-9': 0.01230006164405495, '10-19': 43.287450075149536, '20-29': 56.62004351615906, '30-39': 0.0801287591457367, '40-49': 7.375815016530396e-05, '50-59': 2.109786928494728e-08, '60-69': 5.583412204801519e-10, '70+': 9.969419902241747e-12}","{'male': 0.006197942275321111, 'female': 99.99380111694336}","{'white': 27.477973699569702, 'black': 0.0003181260581186507, 'latino hispanic': 7.245121896266937, 'asian': 0.003269514490966685, 'indian': 0.6577282678335905, 'middle eastern': 64.61558938026428}",,
126,20-29,female,white,15.811388300841898,90.16838073730469
126,"{'0-2': 5.263034896785257e-07, '3-9': 0.0007758399988233577, '10-19': 2.7315208688378334, '20-29': 92.10113883018494, '30-39': 5.1298122853040695, '40-49': 0.03670539299491793, '50-59': 4.6963728550508677e-05, '60-69': 5.101322475553616e-07, '70+': 1.0630536728672979e-08}","{'male': 0.019005553622264415, 'female': 99.9809980392456}","{'white': 99.64006543159485, 'black': 1.847409833999336e-05, 'latino hispanic': 0.11146529577672482, 'asian': 0.0001543969233352982, 'indian': 0.00256863386312034, 'middle eastern': 0.24573386181145906}",,
127,20-29,female,white,24.020824298928627,72.13678359985352
127,"{'0-2': 1.2769927337785703e-06, '3-9': 0.006771543849026784, '10-19': 13.63326609134674, '20-29': 85.28156876564026, '30-39': 1.0772853158414364, '40-49': 0.0011092265594925266, '50-59': 6.634788274340053e-07, '60-69': 8.366076581500792e-09, '70+': 2.1467808000025235e-10}","{'male': 0.001297030939895194, 'female': 99.9987006187439}","{'white': 99.7194766998291, 'black': 0.0003881062184518669, 'latino hispanic': 0.06956718279980123, 'asian': 0.0006597402716579381, 'indian': 0.0008754170266911387, 'middle eastern': 0.20903090480715036}",,
128,20-29,female,black,6.0827625302982185,98.73161315917969
128,"{'0-2': 4.594462836848834e-05, '3-9': 0.03864715399686247, '10-19': 17.685039341449738, '20-29': 78.65246534347534, '30-39': 3.6031775176525116, '40-49': 0.02055484801530838, '50-59': 6.990782708271581e-05, '60-69': 9.398257283521616e-07, '70+': 2.372461949118332e-08}","{'male': 0.19048618851229548, 'female': 99.80950951576233}","{'white': 0.006531720282509923, 'black': 99.20822978019714, 'latino hispanic': 0.3282181220129132, 'asian': 0.01816308795241639, 'indian': 0.43752314522862434, 'middle eastern': 0.0013307792869454715}",,
129,10-19,female,latino hispanic,25.059928172283335,71.74396514892578
129,"{'0-2': 1.477299083063599e-06, '3-9': 0.2266807248815894, '10-19': 80.67166209220886, '20-29': 19.072695076465607, '30-39': 0.028936172020621598, '40-49': 2.1449659470818006e-05, '50-59': 9.30815841071464e-09, '60-69': 3.67843342591323e-10, '70+': 1.1904775667863354e-11}","{'male': 0.0352177768945694, 'female': 99.9647855758667}","{'white': 24.22359436750412, 'black': 0.5305018741637468, 'latino hispanic': 62.963008880615234, 'asian': 0.047936299233697355, 'indian': 3.9293520152568817, 'middle eastern': 8.305598795413971}",,
130,20-29,female,white,18.681541692269406,93.18466186523438
130,"{'0-2': 1.5090480254276173e-08, '3-9': 8.401365789723059e-05, '10-19': 3.6218803375959396, '20-29': 94.57417130470276, '30-39': 1.8000273033976555, '40-49': 0.003834929157164879, '50-59': 2.140186516896847e-06, '60-69': 1.937356802761414e-08, '70+': 2.748213549091938e-10}","{'male': 0.01917905028676614, 'female': 99.98081922531128}","{'white': 83.72514843940735, 'black': 0.011087780876550823, 'latino hispanic': 5.298750475049019, 'asian': 0.0013444572687149048, 'indian': 0.8399390615522861, 'middle eastern': 10.123737156391144}",,
131,20-29,female,white,50.328918128646485,86.63749694824219
