Image_No,age,gender,race,center_dist,space
87,20-29,male,indian,40.11234224026316,76.96609497070312
87,"{'0-2': 5.441484418611253e-06, '3-9': 0.013379556185100228, '10-19': 4.488692805171013, '20-29': 89.12575244903564, '30-39': 6.341651827096939, '40-49': 0.03050370723940432, '50-59': 9.787715526954344e-06, '60-69': 2.2212065520221813e-07, '70+': 2.0737533218406767e-09}","{'male': 99.96362924575806, 'female': 0.03636747132986784}","{'white': 0.002880734064092394, 'black': 0.0021629395632771775, 'latino hispanic': 0.10753568494692445, 'asian': 0.0005317613613442518, 'indian': 99.85315203666687, 'middle eastern': 0.033738266211003065}",,
88,10-19,female,indian,16.1245154965971,67.6722526550293
88,"{'0-2': 6.64768151636963e-05, '3-9': 12.541750073432922, '10-19': 83.76387357711792, '20-29': 3.687835857272148, '30-39': 0.006470600783359259, '40-49': 5.989710416542948e-06, '50-59': 7.32609944931184e-09, '60-69': 7.168654992534274e-10, '70+': 1.9306015390952586e-11}","{'male': 0.006346321606542915, 'female': 99.9936580657959}","{'white': 0.2989370608702302, 'black': 0.020734929421450943, 'latino hispanic': 9.152323007583618, 'asian': 5.883966013789177, 'indian': 84.50668454170227, 'middle eastern': 0.13735631946474314}",,
89,20-29,female,indian,119.00420160649793,76.33819580078125
89,"{'0-2': 5.160682103877434e-07, '3-9': 0.11322821956127882, '10-19': 35.675883293151855, '20-29': 63.967692852020264, '30-39': 0.2430231310427189, '40-49': 0.00017341460534225916, '50-59': 8.395060202559534e-08, '60-69': 2.029980523954311e-09, '70+': 2.1643862917197776e-11}","{'male': 0.006280599336605519, 'female': 99.99371767044067}","{'white': 0.0041915318433893844, 'black': 0.000664622348267585, 'latino hispanic': 0.13471757993102074, 'asian': 0.0005196493475523312, 'indian': 99.81708526611328, 'middle eastern': 0.042818437214009464}",,
90,10-19,female,indian,84.75848040166836,79.05340194702148
90,"{'0-2': 5.768352906443397e-06, '3-9': 5.363399535417557, '10-19': 91.04076027870178, '20-29': 3.590063750743866, '30-39': 0.005760339627158828, '40-49': 5.626218069210154e-06, '50-59': 2.2076406674953475e-09, '60-69': 1.5413717394455184e-10, '70+': 2.682862849793296e-12}","{'male': 0.0358707649866119, 'female': 99.96412992477417}","{'white': 0.0035805391235044226, 'black': 0.0005361216608434916, 'latino hispanic': 0.20190884824842215, 'asian': 0.0010308202035957947, 'indian': 99.73374605178833, 'middle eastern': 0.05919982213526964}",,
91,20-29,male,latino hispanic,26.92582403567252,92.29803085327148
91,"{'0-2': 0.0005807208708574763, '3-9': 0.16349864890798926, '10-19': 9.271392971277237, '20-29': 83.28040838241577, '30-39': 7.237221300601959, '40-49': 0.046832283260300756, '50-59': 6.281860578383203e-05, '60-69': 2.491753470224012e-06, '70+': 3.629890832357319e-08}","{'male': 99.98102188110352, 'female': 0.018977133731823415}","{'white': 3.553115203976631, 'black': 0.03696858475450426, 'latino hispanic': 48.043715953826904, 'asian': 1.1254161596298218, 'indian': 45.886945724487305, 'middle eastern': 1.3538358733057976}",,
92,10-19,male,latino hispanic,77.00649323271382,83.60967636108398
92,"{'0-2': 0.0054287615057546645, '3-9': 3.209761530160904, '10-19': 55.41214346885681, '20-29': 39.17453587055206, '30-39': 2.0940523594617844, '40-49': 0.09843630250543356, '50-59': 0.0037935551517875865, '60-69': 0.0014914963685441762, '70+': 0.00035939317513111746}","{'male': 70.03422975540161, 'female': 29.96576726436615}","{'white': 4.389027506113052, 'black': 12.133505940437317, 'latino hispanic': 31.238102912902832, 'asian': 11.482829600572586, 'indian': 28.754839301109314, 'middle eastern': 12.001693993806839}",,
93,20-29,female,indian,60.03332407921454,81.43987655639648
93,"{'0-2': 1.1166781277438531e-06, '3-9': 0.07467357791028917, '10-19': 19.614526629447937, '20-29': 79.91600036621094, '30-39': 0.3944832365959883, '40-49': 0.0003237131522837444, '50-59': 1.9522063965382586e-07, '60-69': 3.4781264673933165e-09, '70+': 4.142077306146241e-11}","{'male': 0.013954038149677217, 'female': 99.98604655265808}","{'white': 4.336312785744667, 'black': 0.0015977777366060764, 'latino hispanic': 6.981460005044937, 'asian': 0.022217117657419294, 'indian': 68.34056973457336, 'middle eastern': 20.317843556404114}",,
94,20-29,male,indian,16.278820596099706,95.91903686523438
94,"{'0-2': 2.2054400972137955e-05, '3-9': 0.03805809537880123, '10-19': 8.948618173599243, '20-29': 84.70171689987183, '30-39': 6.268749386072159, '40-49': 0.042787479469552636, '50-59': 4.456271938124701e-05, '60-69': 1.7791782269682699e-06, '70+': 3.212452803769139e-08}","{'male': 99.95478391647339, 'female': 0.045211127144284546}","{'white': 0.05386769771575928, 'black': 0.01620239781914279, 'latino hispanic': 1.1313377879559994, 'asian': 0.0007911263310234062, 'indian': 97.06422090530396, 'middle eastern': 1.7335839569568634}",,
95,20-29,female,indian,9.486832980505138,81.16645812988281
95,"{'0-2': 1.7346739156209878e-06, '3-9': 0.3041787538677454, '10-19': 46.52456045150757, '20-29': 53.04285287857056, '30-39': 0.12831566855311394, '40-49': 8.899938279682829e-05, '50-59': 6.81554257475625e-08, '60-69': 3.464212944281897e-09, '70+': 5.721100134435664e-11}","{'male': 0.006425182800740004, 'female': 99.99357461929321}","{'white': 2.967682294547558, 'black': 0.006570171535713598, 'latino hispanic': 9.772966057062149, 'asian': 0.18897895934060216, 'indian': 79.80508804321289, 'middle eastern': 7.258715480566025}",,
96,20-29,female,indian,54.3415126767741,69.79379653930664
96,"{'0-2': 5.279591208662282e-08, '3-9': 0.0156358364620246, '10-19': 20.207764208316803, '20-29': 79.52678799629211, '30-39': 0.24966185446828604, '40-49': 0.0001559330030431738, '50-59': 5.072474107414848e-08, '60-69': 9.141500056930596e-10, '70+': 9.772693450923325e-12}","{'male': 0.0006244941232580459, 'female': 99.99937415122986}","{'white': 1.8671143800020218, 'black': 0.00034399911328364396, 'latino hispanic': 3.113768622279167, 'asian': 0.005853880429640412, 'indian': 48.074471950531006, 'middle eastern': 46.938446164131165}",,
97,20-29,male,indian,60.083275543199214,65.74287414550781
97,"{'0-2': 2.4497611050833257e-06, '3-9': 0.0049497215513838455, '10-19': 9.643281251192093, '20-29': 88.37634921073914, '30-39': 1.97056345641613, '40-49': 0.004856279701925814, '50-59': 3.2019389806237086e-06, '60-69': 1.6689636339606295e-07, '70+': 2.5693147262528804e-09}","{'male': 99.99735355377197, 'female': 0.0026482170142116956}","{'white': 0.02594796533230692, 'black': 0.060860218945890665, 'latino hispanic': 0.8618766441941261, 'asian': 0.005687453449354507, 'indian': 98.95071387290955, 'middle eastern': 0.09491645032539964}",,
98,10-19,female,indian,2.23606797749979,93.77813339233398
98,"{'0-2': 9.972042107619927e-05, '3-9': 7.061786204576492, '10-19': 81.05648756027222, '20-29': 11.8612140417099, '30-39': 0.020387049880810082, '40-49': 2.260624825112245e-05, '50-59': 2.3195299847511563e-08, '60-69': 2.9254026284730728e-09, '70+': 1.1008454347746777e-10}","{'male': 0.06018170388415456, 'female': 99.93981719017029}","{'white': 0.387943210080266, 'black': 0.03927304642274976, 'latino hispanic': 10.24385616183281, 'asian': 20.177125930786133, 'indian': 68.768972158432, 'middle eastern': 0.3828311339020729}",,
99,10-19,female,indian,136.7808466123821,63.889503479003906
99,"{'0-2': 2.1517518433711302e-06, '3-9': 0.5490132141858339, '10-19': 52.91967988014221, '20-29': 46.452879905700684, '30-39': 0.07838528836145997, '40-49': 4.114138505428855e-05, '50-59': 1.5653447982266755e-08, '60-69': 7.570302891501957e-10, '70+': 1.1484224487177952e-11}","{'male': 0.0006456515620811842, 'female': 99.99935030937195}","{'white': 4.616297408938408, 'black': 0.02356006734771654, 'latino hispanic': 24.16675090789795, 'asian': 1.6766401007771492, 'indian': 64.95352983474731, 'middle eastern': 4.563223943114281}",,
100,20-29,female,indian,12.165525060596437,94.85111236572266
100,"{'0-2': 1.9553668906269195e-06, '3-9': 0.07869510445743799, '10-19': 19.536738097667694, '20-29': 79.80420589447021, '30-39': 0.579457962885499, '40-49': 0.0009060403499461245, '50-59': 8.020434094646589e-07, '60-69': 2.7276789160701753e-08, '70+': 4.2085384656387337e-10}","{'male': 0.014296843437477946, 'female': 99.98570084571838}","{'white': 0.026662266463972628, 'black': 0.001833352325775195, 'latino hispanic': 0.291407504118979, 'asian': 0.0015540339518338442, 'indian': 99.0917444229126, 'middle eastern': 0.5867966450750828}",,
101,20-29,male,indian,13.152946437965904,76.66397094726562
101,"{'0-2': 2.138299350917805e-05, '3-9': 0.16204580897465348, '10-19': 43.75234544277191, '20-29': 55.49388527870178, '30-39': 0.5904486868530512, '40-49': 0.0012523068107839208, '50-59': 7.73135688802995e-07, '60-69': 3.879342680424003e-08, '70+': 7.436586936526712e-10}","{'male': 99.429452419281, 'female': 0.5705508403480053}","{'white': 0.029167748289182782, 'black': 0.024718354688957334, 'latino hispanic': 1.1434845626354218, 'asian': 0.04112546448595822, 'indian': 98.66060018539429, 'middle eastern': 0.10091158328577876}",,
102,20-29,female,middle eastern,92.00543462209176,80.50651550292969
102,"{'0-2': 8.349291258369362e-08, '3-9': 0.0006230873623280786, '10-19': 2.7648337185382843, '20-29': 95.01316547393799, '30-39': 2.213267795741558, '40-49': 0.008108036854537204, '50-59': 1.0027514463217813e-05, '60-69': 1.832534013423981e-07, '70+': 2.842116472723255e-09}","{'male': 0.005705084913643077, 'female': 99.994295835495}","{'white': 1.0450835339725018, 'black': 0.0007265251497301506, 'latino hispanic': 0.4744843114167452, 'asian': 0.0399410433601588, 'indian': 31.107449531555176, 'middle eastern': 67.33230948448181}",,
103,20-29,female,black,17.0,54.610347747802734
103,"{'0-2': 1.1466395610781888e-07, '3-9': 0.012546623474918306, '10-19': 11.187269538640976, '20-29': 87.11865544319153, '30-39': 1.680123247206211, '40-49': 0.00140900438054814, '50-59': 1.7883495573300934e-06, '60-69': 9.99213420338485e-09, '70+': 1.0539916378907166e-10}","{'male': 0.0004827706561627565, 'female': 99.99951720237732}","{'white': 0.19532996229827404, 'black': 76.63208842277527, 'latino hispanic': 4.043721780180931, 'asian': 0.013763569586444646, 'indian': 19.100314378738403, 'middle eastern': 0.014781640493310988}",,
104,20-29,male,white,180.8009955724802,59.804534912109375
104,"{'0-2': 9.910829703585478e-05, '3-9': 0.06181465578265488, '10-19': 7.814842462539673, '20-29': 86.02275848388672, '30-39': 6.048349663615227, '40-49': 0.05206465721130371, '50-59': 7.644748052371142e-05, '60-69': 8.86419915246961e-07, '70+': 2.4015897603923975e-08}","{'male': 99.99757409095764, 'female': 0.0024231543648056686}","{'white': 97.96558022499084, 'black': 0.0022983540475252084, 'latino hispanic': 0.9503720328211784, 'asian': 0.00112589023046894, 'indian': 0.04256547836121172, 'middle eastern': 1.0380487889051437}",,
105,10-19,female,black,86.37129152675674,80.07774353027344
105,"{'0-2': 3.075481913583644e-05, '3-9': 0.7371828425675631, '10-19': 62.67459988594055, '20-29': 36.486613750457764, '30-39': 0.10151939932256937, '40-49': 6.243958523555193e-05, '50-59': 4.061543046329774e-08, '60-69': 7.136004027269438e-10, '70+': 2.8809016261975573e-11}","{'male': 0.005939667607890442, 'female': 99.99406337738037}","{'white': 0.005808320202049799, 'black': 99.52112436294556, 'latino hispanic': 0.22465577349066734, 'asian': 0.0044892611185787246, 'indian': 0.24362439289689064, 'middle eastern': 0.00029382383672782453}",,
106,20-29,female,asian,46.0,77.36577987670898
106,"{'0-2': 8.496458647755389e-07, '3-9': 0.01733382960082963, '10-19': 16.659729182720184, '20-29': 83.14891457557678, '30-39': 0.17394882161170244, '40-49': 7.622317639288667e-05, '50-59': 2.6263594077313712e-08, '60-69': 1.0205589845435625e-09, '70+': 1.6544766587561072e-11}","{'male': 0.001788649933587294, 'female': 99.99821186065674}","{'white': 2.6977024972438812, 'black': 0.016040931222960353, 'latino hispanic': 10.715200006961823, 'asian': 77.74611711502075, 'indian': 7.8459471464157104, 'middle eastern': 0.9790009818971157}",,
107,20-29,female,middle eastern,2.23606797749979,92.6055908203125
107,"{'0-2': 3.11442788225591e-08, '3-9': 0.011148951307404786, '10-19': 11.001421511173248, '20-29': 88.83854150772095, '30-39': 0.14882745454087853, '40-49': 6.19392494627391e-05, '50-59': 8.299484710594385e-09, '60-69': 9.634936078140033e-11, '70+': 8.586284047857381e-13}","{'male': 0.00010815075484060799, 'female': 99.9998927116394}","{'white': 2.53791231662035, 'black': 6.213581968950166e-05, 'latino hispanic': 1.7129117622971535, 'asian': 0.013563514221459627, 'indian': 25.92254877090454, 'middle eastern': 69.81300711631775}",,
108,20-29,male,white,1.0,99.80478286743164
108,"{'0-2': 0.004086877379450016, '3-9': 0.47483835369348526, '10-19': 35.33201217651367, '20-29': 55.23103475570679, '30-39': 8.128458261489868, '40-49': 0.7653278298676014, '50-59': 0.04618782550096512, '60-69': 0.015227023686747998, '70+': 0.002824847979354672}","{'male': 50.45834183692932, 'female': 49.5416522026062}","{'white': 57.165151834487915, 'black': 0.34578493796288967, 'latino hispanic': 15.96018373966217, 'asian': 13.294470310211182, 'indian': 0.7827983237802982, 'middle eastern': 12.451604008674622}",,
109,20-29,male,black,11.045361017187261,91.70722961425781
109,"{'0-2': 0.444384990260005, '3-9': 17.535270750522614, '10-19': 28.10591459274292, '20-29': 39.07080292701721, '30-39': 11.10273227095604, '40-49': 3.0687129124999046, '50-59': 0.4465517122298479, '60-69': 0.16796138370409608, '70+': 0.05766692338511348}","{'male': 97.21812605857849, 'female': 2.7818750590085983}","{'white': 4.726454988121986, 'black': 46.11887335777283, 'latino hispanic': 18.809930980205536, 'asian': 11.786627769470215, 'indian': 7.63835534453392, 'middle eastern': 10.919754207134247}",,
110,10-19,female,indian,91.08238029388559,77.92243957519531
110,"{'0-2': 2.909152030383666e-07, '3-9': 0.27169804088771343, '10-19': 50.22363066673279, '20-29': 49.43772256374359, '30-39': 0.06691887974739075, '40-49': 3.4826743444682506e-05, '50-59': 4.492866842453758e-09, '60-69': 1.2778922885148258e-10, '70+': 1.555726440683955e-12}","{'male': 0.0006418305474653607, 'female': 99.99935626983643}","{'white': 0.012765605060849339, 'black': 0.0002731962922553066, 'latino hispanic': 0.3256781492382288, 'asian': 0.0009502891771262512, 'indian': 99.54882264137268, 'middle eastern': 0.11150602949783206}",,
111,20-29,female,middle eastern,13.601470508735444,63.6688232421875
111,"{'0-2': 5.420539572753569e-07, '3-9': 0.011065973376389593, '10-19': 10.061035305261612, '20-29': 89.39858675003052, '30-39': 0.5266919266432524, '40-49': 0.002613160540931858, '50-59': 1.6567435423553434e-06, '60-69': 6.27283336385176e-08, '70+': 2.6886638748724323e-09}","{'male': 0.0003572438117771526, 'female': 99.99963641166687}","{'white': 0.170539366081357, 'black': 0.00013643881402458646, 'latino hispanic': 0.09288479923270643, 'asian': 0.2547753509134054, 'indian': 4.695720598101616, 'middle eastern': 94.78594064712524}",,
112,20-29,male,asian,24.207436873820413,80.12819290161133
112,"{'0-2': 0.4460434429347515, '3-9': 8.14279094338417, '10-19': 12.989656627178192, '20-29': 43.01285743713379, '30-39': 22.889620065689087, '40-49': 9.6028171479702, '50-59': 1.6691988334059715, '60-69': 0.8794505149126053, '70+': 0.36756768822669983}","{'male': 95.86349725723267, 'female': 4.1365087032318115}","{'white': 10.896261036396027, 'black': 6.675924360752106, 'latino hispanic': 26.422119140625, 'asian': 46.85640633106232, 'indian': 2.3867666721343994, 'middle eastern': 6.762529909610748}",,
113,20-29,female,middle eastern,4.123105625617661,91.06483459472656
113,"{'0-2': 6.658688711524974e-07, '3-9': 0.00723400225979276, '10-19': 7.260752469301224, '20-29': 91.69252514839172, '30-39': 1.036152895539999, '40-49': 0.0033371361496392637, '50-59': 2.7562908400113884e-06, '60-69': 8.216265445781801e-08, '70+': 2.1434029898181883e-09}","{'male': 0.004270461795385927, 'female': 99.9957263469696}","{'white': 1.09484838321805, 'black': 0.000234502408602566, 'latino hispanic': 0.16392943216487765, 'asian': 0.03960119793191552, 'indian': 1.428956538438797, 'middle eastern': 97.27243185043335}",,
114,10-19,female,asian,21.633307652783937,83.48140716552734
114,"{'0-2': 9.555247970638447e-05, '3-9': 11.240547895431519, '10-19': 74.00266528129578, '20-29': 14.718998968601227, '30-39': 0.03763131098821759, '40-49': 6.908134650984721e-05, '50-59': 1.7127670393080052e-07, '60-69': 2.0774081066488037e-08, '70+': 8.495801284702509e-10}","{'male': 0.00891270610736683, 'female': 99.99108910560608}","{'white': 6.495219469070435, 'black': 0.0012104482266295236, 'latino hispanic': 4.237978905439377, 'asian': 85.8762264251709, 'indian': 3.0312107875943184, 'middle eastern': 0.35815692972391844}",,
115,10-19,female,indian,109.0,78.02734375
115,"{'0-2': 6.999421202635858e-05, '3-9': 2.822265587747097, '10-19': 60.19175052642822, '20-29': 36.90434992313385, '30-39': 0.08149933419190347, '40-49': 7.212329364847392e-05, '50-59': 5.1468002082444286e-08, '60-69': 4.500042352639788e-09, '70+': 1.1588944864512896e-10}","{'male': 0.03872089728247374, 'female': 99.9612808227539}","{'white': 7.721439003944397, 'black': 0.007621575059602037, 'latino hispanic': 29.148125648498535, 'asian': 4.279807209968567, 'indian': 55.34828305244446, 'middle eastern': 3.49472239613533}",,
116,10-19,female,indian,80.89499366462674,58.76026153564453
116,"{'0-2': 0.00011453239494585432, '3-9': 9.18469950556755, '10-19': 78.80703210830688, '20-29': 11.95288822054863, '30-39': 0.05512985517270863, '40-49': 0.00013912375607105787, '50-59': 1.565200191677718e-07, '60-69': 1.3791578989952313e-08, '70+': 3.214414845409408e-10}","{'male': 0.7766859605908394, 'female': 99.2233157157898}","{'white': 0.039158514118753374, 'black': 0.004500656359596178, 'latino hispanic': 1.3443605042994022, 'asian': 0.030442001298069954, 'indian': 98.16936254501343, 'middle eastern': 0.41217575781047344}",,
117,10-19,female,black,2.23606797749979,82.45582580566406
117,"{'0-2': 9.239013820661057e-05, '3-9': 3.093465231359005, '10-19': 88.06069493293762, '20-29': 8.824580162763596, '30-39': 0.02115124952979386, '40-49': 1.6002206848497735e-05, '50-59': 1.4156396888065359e-08, '60-69': 4.3510512033606563e-10, '70+': 3.18815069830225e-11}","{'male': 0.2119079465046525, 'female': 99.78809356689453}","{'white': 0.020021248201373965, 'black': 98.649001121521, 'latino hispanic': 0.20557064563035965, 'asian': 0.03626277029979974, 'indian': 1.0853767395019531, 'middle eastern': 0.003773443677346222}",,
118,20-29,male,white,7.615773105863909,87.77475357055664
118,"{'0-2': 0.00010127514542546123, '3-9': 0.05239275051280856, '10-19': 16.997995972633362, '20-29': 79.30997610092163, '30-39': 3.6252230405807495, '40-49': 0.014281536277849227, '50-59': 2.469679145633563e-05, '60-69': 5.109237921629983e-07, '70+': 8.828754394230032e-09}","{'male': 99.98342990875244, 'female': 0.01657432585489005}","{'white': 71.03697657585144, 'black': 0.011965011071879417, 'latino hispanic': 25.21296739578247, 'asian': 0.7255738601088524, 'indian': 1.2748747132718563, 'middle eastern': 1.7376415431499481}",,
119,10-19,female,indian,35.6931365951495,51.333045959472656
119,"{'0-2': 8.531549866575006e-06, '3-9': 2.9031533747911453, '10-19': 81.78433775901794, '20-29': 15.283092856407166, '30-39': 0.029380389605648816, '40-49': 3.432869561947882e-05, '50-59': 4.0349509844439524e-08, '60-69': 4.391162433670104e-09, '70+': 1.7234612174898967e-10}","{'male': 0.002792086343106348, 'female': 99.99721050262451}","{'white': 6.030851975083351, 'black': 0.005206354762776755, 'latino hispanic': 16.951584815979004, 'asian': 9.614286571741104, 'indian': 60.30508875846863, 'middle eastern': 7.0929743349552155}",,
120,20-29,female,asian,27.16615541441225,83.29811096191406
120,"{'0-2': 7.258351786276762e-06, '3-9': 0.041459090425632894, '10-19': 32.21874237060547, '20-29': 67.6388680934906, '30-39': 0.10077106999233365, '40-49': 0.0001424798597327026, '50-59': 1.258633197664949e-07, '60-69': 1.0492467311662423e-08, '70+': 3.3645089752426527e-10}","{'male': 0.025666839792393148, 'female': 99.97433423995972}","{'white': 0.15997309237718582, 'black': 3.974019335828416e-06, 'latino hispanic': 0.022571926820091903, 'asian': 99.8089075088501, 'indian': 0.004338464714237489, 'middle eastern': 0.004198832175461575}",,
121,20-29,female,middle eastern,32.2490309931942,91.2078857421875
121,"{'0-2': 1.8884078745173838e-07, '3-9': 0.008133076335070655, '10-19': 8.582662791013718, '20-29': 91.08986854553223, '30-39': 0.3186136716976762, '40-49': 0.0007242592801048886, '50-59': 2.8016804431985065e-07, '60-69': 6.517886924628513e-09, '70+': 1.6149394104977843e-10}","{'male': 0.0016265772501355968, 'female': 99.99836683273315}","{'white': 0.21502210292965174, 'black': 2.011092270493009e-06, 'latino hispanic': 0.0242320224060677, 'asian': 0.0011569693924684543, 'indian': 1.2750329449772835, 'middle eastern': 98.4845519065857}",,
122,20-29,female,indian,11.045361017187261,93.27449798583984
122,"{'0-2': 1.0466847832901749e-06, '3-9': 0.3306528087705374, '10-19': 46.03321850299835, '20-29': 53.558188676834106, '30-39': 0.07789502269588411, '40-49': 4.2819087298084924e-05, '50-59': 1.138144647971906e-08, '60-69': 3.2371774531803066e-10, '70+': 4.365226306509221e-12}","{'male': 0.006278451473917812, 'female': 99.99371767044067}","{'white': 0.07136250496841967, 'black': 0.013669890176970512, 'latino hispanic': 1.748615875840187, 'asian': 0.008767779945628718, 'indian': 97.8437066078186, 'middle eastern': 0.313877803273499}",,
123,20-29,male,indian,21.54065922853802,90.84234237670898
123,"{'0-2': 0.0004954743417329155, '3-9': 0.08519604452885687, '10-19': 5.60569241642952, '20-29': 75.58412551879883, '30-39': 18.511325120925903, '40-49': 0.21275808103382587, '50-59': 0.0003957109584007412, '60-69': 1.1920144515897846e-05, '70+': 1.7164678567382907e-07}","{'male': 99.99637007713318, 'female': 0.003632243533502333}","{'white': 0.06936449790373445, 'black': 0.12000527931377292, 'latino hispanic': 3.0504364520311356, 'asian': 0.04110459121875465, 'indian': 96.55511379241943, 'middle eastern': 0.1639805966988206}",,
124,20-29,female,indian,56.00892785976178,88.79108428955078
124,"{'0-2': 5.598731256384326e-07, '3-9': 0.08067067246884108, '10-19': 21.76998108625412, '20-29': 77.90220379829407, '30-39': 0.24695750325918198, '40-49': 0.00018487412489776034, '50-59': 9.019106017582601e-08, '60-69': 1.456492045026625e-09, '70+': 1.6762698000494236e-11}","{'male': 0.005429454904515296, 'female': 99.99457597732544}","{'white': 1.532847248017788, 'black': 0.000405397122449358, 'latino hispanic': 3.2773349434137344, 'asian': 0.006335571379167959, 'indian': 73.95187616348267, 'middle eastern': 21.23120278120041}",,
125,10-19,female,indian,71.06335201775948,83.02059173583984
125,"{'0-2': 4.590840489981929e-05, '3-9': 5.056248232722282, '10-19': 79.02268767356873, '20-29': 15.872985124588013, '30-39': 0.047967120190151036, '40-49': 7.013042022663285e-05, '50-59': 4.663699981755087e-08, '60-69': 2.8788188846662344e-09, '70+': 6.542448874324869e-11}","{'male': 0.07937691989354789, 'female': 99.92061853408813}","{'white': 0.0557492021471262, 'black': 0.0005874228008906357, 'latino hispanic': 1.1001004837453365, 'asian': 0.0011391964108042885, 'indian': 98.57951998710632, 'middle eastern': 0.2629082649946213}",,
126,20-29,female,indian,35.77708763999664,70.36151885986328
126,"{'0-2': 6.691277754100611e-07, '3-9': 0.5380004644393921, '10-19': 44.20746862888336, '20-29': 55.15835881233215, '30-39': 0.09611968416720629, '40-49': 5.327938765731233e-05, '50-59': 1.5718992774083063e-08, '60-69': 5.648380201062064e-10, '70+': 7.689785223516377e-12}","{'male': 0.009598044562153518, 'female': 99.99039769172668}","{'white': 0.10537928901612759, 'black': 0.0004488536433200352, 'latino hispanic': 1.208731159567833, 'asian': 0.00850903452374041, 'indian': 96.58359885215759, 'middle eastern': 2.0933402702212334}",,
127,20-29,male,middle eastern,134.30189872075525,71.93145751953125
127,"{'0-2': 1.9645661097911216e-06, '3-9': 0.00520200228493195, '10-19': 9.940636903047562, '20-29': 89.38279151916504, '30-39': 0.6708656437695026, '40-49': 0.0004965596417605411, '50-59': 1.571325292104575e-07, '60-69': 4.22249735176905e-09, '70+': 5.346943048913089e-11}","{'male': 99.99921917915344, 'female': 0.000780074879003223}","{'white': 41.08452796936035, 'black': 0.0014077415471547283, 'latino hispanic': 5.837751179933548, 'asian': 0.015299867663998157, 'indian': 0.7225383538752794, 'middle eastern': 52.33847498893738}",,
128,3-9,male,asian,74.027022093287,84.53178405761719
128,"{'0-2': 0.4696743097156286, '3-9': 41.72508120536804, '10-19': 38.14707696437836, '20-29': 11.388463526964188, '30-39': 5.148511007428169, '40-49': 2.0425276830792427, '50-59': 0.5929899401962757, '60-69': 0.3385517746210098, '70+': 0.14712612610310316}","{'male': 94.83884572982788, 'female': 5.161155015230179}","{'white': 8.26897993683815, 'black': 4.420936107635498, 'latino hispanic': 26.225093007087708, 'asian': 58.14701318740845, 'indian': 0.5830536130815744, 'middle eastern': 2.3549336940050125}",,
129,20-29,female,middle eastern,12.165525060596437,97.08223342895508
129,"{'0-2': 4.4173265045799326e-07, '3-9': 0.10919338092207909, '10-19': 36.05620265007019, '20-29': 63.65733742713928, '30-39': 0.17713892739266157, '40-49': 0.0001200031647385913, '50-59': 4.679817644515083e-08, '60-69': 8.196097446566686e-10, '70+': 1.2181057486466973e-11}","{'male': 0.005006713035982102, 'female': 99.99499917030334}","{'white': 6.750179082155228, 'black': 0.00018152077245758846, 'latino hispanic': 2.7151212096214294, 'asian': 0.050537934293970466, 'indian': 18.92208456993103, 'middle eastern': 71.56189680099487}",,
130,20-29,female,white,12.206555615733702,74.9176025390625
130,"{'0-2': 0.005240222890279256, '3-9': 0.17124313162639737, '10-19': 2.953196130692959, '20-29': 73.32344055175781, '30-39': 19.051234424114227, '40-49': 4.114038497209549, '50-59': 0.25984952226281166, '60-69': 0.09466164046898484, '70+': 0.02709939726628363}","{'male': 24.95439350605011, 'female': 75.04560351371765}","{'white': 48.541849851608276, 'black': 0.9975261054933071, 'latino hispanic': 20.71421891450882, 'asian': 24.565161764621735, 'indian': 0.39029656909406185, 'middle eastern': 4.7909364104270935}",,
131,20-29,male,indian,4.123105625617661,98.2452392578125
131,"{'0-2': 8.053156079768087e-05, '3-9': 0.12308373115956783, '10-19': 43.241190910339355, '20-29': 56.362009048461914, '30-39': 0.27308389544487, '40-49': 0.0005506813977262937, '50-59': 5.664405389183003e-07, '60-69': 7.120232181634378e-08, '70+': 1.9224332195588723e-09}","{'male': 99.75418448448181, 'female': 0.24581642355769873}","{'white': 9.117158502340317, 'black': 0.0420688244048506, 'latino hispanic': 33.887118101119995, 'asian': 2.4583162739872932, 'indian': 39.13138806819916, 'middle eastern': 15.363948047161102}",,
132,20-29,male,indian,20.248456731316587,78.63225936889648
132,"{'0-2': 2.3239549307163543e-05, '3-9': 0.0013284596207085997, '10-19': 0.5646813195198774, '20-29': 64.80422616004944, '30-39': 34.12533402442932, '40-49': 0.5032946355640888, '50-59': 0.0010974132237606682, '60-69': 1.546298022958581e-05, '70+': 2.950326649653334e-07}","{'male': 99.99749660491943, 'female': 0.0025043062123586424}","{'white': 0.577962351962924, 'black': 0.282216165214777, 'latino hispanic': 17.66158938407898, 'asian': 0.22904104553163052, 'indian': 81.05642795562744, 'middle eastern': 0.19275665981695056}",,
133,20-29,male,indian,162.24980739587951,58.194923400878906
133,"{'0-2': 3.684840521600563e-06, '3-9': 0.024445579038001597, '10-19': 10.464596003293991, '20-29': 87.64762282371521, '30-39': 1.8609942868351936, '40-49': 0.0023440101358573884, '50-59': 7.859003225973993e-07, '60-69': 2.1658859428175248e-08, '70+': 2.8994617037175763e-10}","{'male': 99.98006224632263, 'female': 0.019934754527639598}","{'white': 0.09577666642144322, 'black': 0.05566934705711901, 'latino hispanic': 0.9756746701896191, 'asian': 0.008060946129262447, 'indian': 98.35225343704224, 'middle eastern': 0.5125639960169792}",,
