Image_No,age,gender,race,emotion,center_dist,space
29,30,"{'male': 99.9979019165039, 'female': 0.0021028750779805705}","{'asian': 0.7764583450679985, 'indian': 40.807020116270785, 'black': 0.9791087942784306, 'white': 5.5654927680190065, 'middle eastern': 8.738043680074433, 'latino hispanic': 43.13388127886542}","{'angry': 0.0007819613529136404, 'disgust': 9.00286649802007e-14, 'fear': 2.597376465018897e-05, 'happy': 0.030532089294865727, 'sad': 0.0026550134862191044, 'surprise': 3.4382139801891753e-06, 'neutral': 99.96600151062012}",,
30,26,male,middle eastern,neutral,252.57276179350777,48.33984375
30,26,"{'male': 99.9411940574646, 'female': 0.05880359676666558}","{'asian': 0.20621339790523052, 'indian': 11.986850947141647, 'black': 0.2575024962425232, 'white': 10.543419420719147, 'middle eastern': 58.13338756561279, 'latino hispanic': 18.87262761592865}","{'angry': 7.532568514708309e-06, 'disgust': 8.244512894114272e-12, 'fear': 0.001426630308750384, 'happy': 5.826238965840463, 'sad': 0.05572796716989968, 'surprise': 2.4400436093888894e-06, 'neutral': 94.11659310858332}",,
31,31,female,latino hispanic,neutral,187.54199529705338,60.25199890136719
31,31,"{'male': 0.017921344260685146, 'female': 99.98207688331604}","{'asian': 2.5052092599993503, 'indian': 10.988120644576588, 'black': 0.26538864894292646, 'white': 12.652685502331584, 'middle eastern': 12.900253409162367, 'latino hispanic': 60.68834428121711}","{'angry': 0.01562748075230047, 'disgust': 4.735315004694707e-10, 'fear': 0.5683294963091612, 'happy': 0.0001748092927300604, 'sad': 1.7311297357082367, 'surprise': 0.0019319744751555845, 'neutral': 97.68280982971191}",,
32,31,female,black,neutral,146.84004903295286,66.12586975097656
32,31,"{'male': 8.42488780617714, 'female': 91.57510995864868}","{'asian': 8.360395931106268e-07, 'indian': 3.889311983584776e-06, 'black': 100.0, 'white': 2.1462958363707707e-11, 'middle eastern': 1.2057714581566875e-11, 'latino hispanic': 5.2927534577307256e-08}","{'angry': 0.004487524347496219, 'disgust': 2.4721446000323596e-12, 'fear': 0.05928383907303214, 'happy': 7.20378693586099e-05, 'sad': 0.21331438329070807, 'surprise': 0.4104482941329479, 'neutral': 99.31239485740662}",,
33,34,male,white,happy,223.08742680841522,54.30030822753906
33,34,"{'male': 99.99948740005493, 'female': 0.0005073188276583096}","{'asian': 0.0016901863189269085, 'indian': 0.01464792818293665, 'black': 0.0001730765451090924, 'white': 91.98473644165614, 'middle eastern': 4.7751038387479685, 'latino hispanic': 3.2236496045380596}","{'angry': 2.4149836972355843, 'disgust': 0.00018239927612739848, 'fear': 0.16776949632912874, 'happy': 49.00183379650116, 'sad': 15.661169588565826, 'surprise': 0.03837146214209497, 'neutral': 32.71569311618805}",,
34,30,female,latino hispanic,happy,253.8523192724463,42.037105560302734
34,30,"{'male': 0.0007866640771680977, 'female': 99.99921321868896}","{'asian': 17.70051419734955, 'indian': 6.472175568342209, 'black': 0.3035029163584113, 'white': 2.564830146729946, 'middle eastern': 0.5635417066514492, 'latino hispanic': 72.39543199539185}","{'angry': 0.0014754460607946385, 'disgust': 5.035445838075248e-07, 'fear': 0.018234422896057367, 'happy': 88.83825540542603, 'sad': 0.04356199351605028, 'surprise': 0.18489551730453968, 'neutral': 10.913581401109695}",,
35,31,male,middle eastern,happy,206.00970850908945,59.337615966796875
35,31,"{'male': 99.99964237213135, 'female': 0.00035857242437487}","{'asian': 2.252743342978647e-05, 'indian': 6.1987124383449554, 'black': 0.00017802975662561948, 'white': 2.0430834963917732, 'middle eastern': 88.64574432373047, 'latino hispanic': 3.1122613698244095}","{'angry': 0.004208787140669301, 'disgust': 5.821903514835469e-08, 'fear': 0.00044746516323357355, 'happy': 99.1863489151001, 'sad': 0.3046366386115551, 'surprise': 8.947988590080058e-05, 'neutral': 0.5042668897658587}",,
36,29,male,middle eastern,neutral,206.02184350209083,58.698463439941406
36,29,"{'male': 99.99980926513672, 'female': 0.0001853917183325393}","{'asian': 0.00026494460598769365, 'indian': 2.050955593585968, 'black': 0.0014930442375771236, 'white': 1.9729506224393845, 'middle eastern': 92.59341955184937, 'latino hispanic': 3.380921483039856}","{'angry': 0.049823784502223134, 'disgust': 4.744043005655563e-09, 'fear': 0.0007815682693035342, 'happy': 3.144042193889618, 'sad': 0.025179082877002656, 'surprise': 0.00028267031666473486, 'neutral': 96.77988886833191}",,
37,30,female,middle eastern,neutral,237.41314201197875,51.947784423828125
37,30,"{'male': 0.031144110835157335, 'female': 99.96886253356934}","{'asian': 3.3438999205827713, 'indian': 27.24561095237732, 'black': 0.530605111271143, 'white': 8.651140332221985, 'middle eastern': 41.70013666152954, 'latino hispanic': 18.52860152721405}","{'angry': 9.594014045433141e-05, 'disgust': 6.400427118403789e-14, 'fear': 0.15658610500395298, 'happy': 0.0303368316963315, 'sad': 0.0811951351352036, 'surprise': 0.004915387034998275, 'neutral': 99.72687363624573}",,
38,31,female,latino hispanic,surprise,202.41788458533003,58.61921310424805
38,31,"{'male': 6.792770079755428e-06, 'female': 99.99998807907104}","{'asian': 0.6391019094735384, 'indian': 43.09143126010895, 'black': 0.15968849183991551, 'white': 1.659209094941616, 'middle eastern': 2.2444522008299828, 'latino hispanic': 52.20612287521362}","{'angry': 0.10838331654667854, 'disgust': 1.6576548489410925e-05, 'fear': 16.0296767950058, 'happy': 12.708809971809387, 'sad': 0.24288531858474016, 'surprise': 66.41607284545898, 'neutral': 4.494158923625946}",,
39,46,male,middle eastern,sad,167.0269439342048,66.14627838134766
39,46,"{'male': 99.71867203712463, 'female': 0.2813277533277869}","{'asian': 5.095332860946655, 'indian': 15.899986028671265, 'black': 0.9135982021689415, 'white': 16.44056588411331, 'middle eastern': 32.44280219078064, 'latino hispanic': 29.207715392112732}","{'angry': 0.008333942969329655, 'disgust': 0.00021359485344873974, 'fear': 0.00014707975424244069, 'happy': 0.0031562653020955622, 'sad': 73.85817170143127, 'surprise': 8.486877867142084e-07, 'neutral': 26.129978895187378}",,
40,29,female,indian,neutral,194.28329830430613,56.572723388671875
40,29,"{'male': 0.988362543284893, 'female': 99.01164174079895}","{'asian': 0.9703204035758972, 'indian': 86.60426139831543, 'black': 0.7661791052669287, 'white': 0.07787506328895688, 'middle eastern': 0.035776590812020004, 'latino hispanic': 11.545587331056595}","{'angry': 1.1604734950765305e-07, 'disgust': 1.399556502147027e-20, 'fear': 2.4091201566989184e-05, 'happy': 3.846613652602748e-09, 'sad': 0.00032802813620946836, 'surprise': 3.4291325334834255e-06, 'neutral': 99.99964237213135}",,
41,31,male,indian,neutral,237.35627229968034,52.33726501464844
41,31,"{'male': 99.99951124191284, 'female': 0.00048728124966146424}","{'asian': 0.36991434048350696, 'indian': 63.35152169177066, 'black': 0.41985239542140934, 'white': 2.9713673425535765, 'middle eastern': 5.1128763027713475, 'latino hispanic': 27.774466739563152}","{'angry': 0.029788180836476386, 'disgust': 2.471220493863169e-10, 'fear': 0.0029312222977750935, 'happy': 0.005238012090558186, 'sad': 0.08778375340625644, 'surprise': 0.000282721953226428, 'neutral': 99.87397789955139}",,
42,33,male,middle eastern,neutral,238.83885781003056,50.977134704589844
42,33,"{'male': 99.99984502792358, 'female': 0.00015858790902711917}","{'asian': 0.12174244038760662, 'indian': 17.267298698425293, 'black': 0.1930475002154708, 'white': 19.452081620693207, 'middle eastern': 39.27382230758667, 'latino hispanic': 23.69200438261032}","{'angry': 0.0042696443415479735, 'disgust': 2.4966421481196696e-12, 'fear': 0.00022960662136028986, 'happy': 0.00024165362901840126, 'sad': 0.07164540002122521, 'surprise': 1.9203174606019502e-07, 'neutral': 99.92361068725586}",,
43,24,female,black,neutral,276.32227561309634,43.30101013183594
43,24,"{'male': 0.3784802742302418, 'female': 99.62151646614075}","{'asian': 0.0011270519042795727, 'indian': 0.028790148177714536, 'black': 99.96985792934048, 'white': 2.597497649694628e-08, 'middle eastern': 3.0264820233083705e-09, 'latino hispanic': 0.00022626260472711335}","{'angry': 7.426211312555608e-08, 'disgust': 4.9286080152331776e-18, 'fear': 2.395220235484885e-05, 'happy': 2.7667530844155408e-05, 'sad': 0.00011363794101271196, 'surprise': 0.00014418421869777376, 'neutral': 99.99969005584717}",,
44,30,female,white,neutral,220.19309707617995,53.21617126464844
44,30,"{'male': 0.1988265197724104, 'female': 99.80117082595825}","{'asian': 0.0016608921053407812, 'indian': 0.0032454463276852573, 'black': 3.798379966282247e-05, 'white': 97.15623293444717, 'middle eastern': 1.5978677156129222, 'latino hispanic': 1.2409476946654683}","{'angry': 2.87526974828659, 'disgust': 0.002706837383261968, 'fear': 0.603756856769732, 'happy': 0.010722721983915388, 'sad': 15.407770300374645, 'surprise': 8.756613805302043e-05, 'neutral': 81.09968788025903}",,
45,22,male,white,neutral,243.34748817277733,50.9124755859375
45,22,"{'male': 99.62061643600464, 'female': 0.37937741726636887}","{'asian': 2.7655949387663528, 'indian': 3.978524831357578, 'black': 1.1789744262664825, 'white': 39.314817108490125, 'middle eastern': 23.629614547445126, 'latino hispanic': 29.132479921874992}","{'angry': 0.0002491960913175717, 'disgust': 1.4934310637649585e-12, 'fear': 0.0070508860517293215, 'happy': 0.0153961475007236, 'sad': 0.07511326111853123, 'surprise': 0.0005241145572654204, 'neutral': 99.90166425704956}",,
46,29,male,asian,happy,165.04847772699995,65.88001251220703
46,29,"{'male': 99.98568296432495, 'female': 0.01431788841728121}","{'asian': 70.53844332695007, 'indian': 3.582858666777611, 'black': 0.16310070641338825, 'white': 1.4074679464101791, 'middle eastern': 0.1481780898757279, 'latino hispanic': 24.159952998161316}","{'angry': 2.9846898286223222e-06, 'disgust': 2.1724963841784906e-09, 'fear': 0.020593174849636853, 'happy': 57.90038704872131, 'sad': 0.014438111975323409, 'surprise': 0.0067663873778656125, 'neutral': 42.05781817436218}",,
47,30,female,latino hispanic,neutral,309.3428518650463,35.199546813964844
47,30,"{'male': 0.003468968498054892, 'female': 99.99653100967407}","{'asian': 4.609833657741547, 'indian': 15.442273020744324, 'black': 1.337181217968464, 'white': 14.91403579711914, 'middle eastern': 11.53455451130867, 'latino hispanic': 52.16212272644043}","{'angry': 0.02210625825682655, 'disgust': 1.6935462809897217e-06, 'fear': 0.118884420953691, 'happy': 2.271401882171631, 'sad': 0.30866002198308706, 'surprise': 0.1641075941734016, 'neutral': 97.1148431301117}",,
48,27,male,white,neutral,143.12581877495057,70.77779769897461
48,27,"{'male': 99.99977350234985, 'female': 0.00022582516976399347}","{'asian': 0.00030258777314884355, 'indian': 0.002484298784111161, 'black': 4.119431764593173e-05, 'white': 94.1075325012207, 'middle eastern': 1.7412932589650154, 'latino hispanic': 4.1483476758003235}","{'angry': 0.0023203804592986602, 'disgust': 6.554848113172799e-11, 'fear': 0.00024236909960763785, 'happy': 0.0008275567702462276, 'sad': 0.008565425084555139, 'surprise': 0.000365851612557069, 'neutral': 99.98767376092985}",,
49,31,male,white,happy,353.7258825701054,26.771831512451172
49,31,"{'male': 89.7581398487091, 'female': 10.241862386465073}","{'asian': 18.7721386551857, 'indian': 3.1322889029979706, 'black': 12.665586173534393, 'white': 29.233267903327942, 'middle eastern': 10.681663453578949, 'latino hispanic': 25.515058636665344}","{'angry': 2.701040061083813e-09, 'disgust': 5.751017072651232e-23, 'fear': 10.559543735926596, 'happy': 89.40513007701993, 'sad': 0.008862986907560681, 'surprise': 7.421272121114237e-09, 'neutral': 0.026466959633651033}",,
50,39,male,white,fear,208.09613163151306,54.33845520019531
