Image_No,age,gender,race,emotion,center_dist,space
36,28,female,latino hispanic,happy,54.405882034941776,68.57757568359375
36,28,"{'male': 0.00768153986427933, 'female': 99.99232292175293}","{'asian': 7.335697988950966, 'indian': 6.764815809108711, 'black': 0.790495519697132, 'white': 27.049234753755897, 'middle eastern': 10.293895488249717, 'latino hispanic': 47.76586565564462}","{'angry': 2.3977838851053935e-20, 'disgust': 0.0, 'fear': 4.662137412862114e-26, 'happy': 99.99986290930885, 'sad': 3.654793064361919e-18, 'surprise': 1.5775600083279918e-10, 'neutral': 0.00013724734025767401}",,
37,32,female,white,happy,7.810249675906656,48.72474670410156
37,32,"{'male': 5.330425878469214e-06, 'female': 100.0}","{'asian': 0.00387130057788454, 'indian': 0.009133385901805013, 'black': 8.642591069474292e-05, 'white': 95.38474082946777, 'middle eastern': 2.301599644124508, 'latino hispanic': 2.300569973886013}","{'angry': 7.207759102024688e-13, 'disgust': 1.2796584797955717e-20, 'fear': 5.872016943324863e-13, 'happy': 99.9991774559021, 'sad': 2.527289358691953e-11, 'surprise': 1.92241389473935e-08, 'neutral': 0.0008198566320061218}",,
38,43,male,white,neutral,68.00735254367721,72.95608520507812
38,43,"{'male': 63.92587423324585, 'female': 36.07412278652191}","{'asian': 27.068421244621277, 'indian': 0.5453101824969053, 'black': 22.88762629032135, 'white': 38.44301700592041, 'middle eastern': 7.689198851585388, 'latino hispanic': 3.3664215356111526}","{'angry': 0.00046113123062241357, 'disgust': 8.088295251661506e-12, 'fear': 5.807207799080061e-05, 'happy': 6.268157903832616e-05, 'sad': 2.9949404299259186, 'surprise': 4.7780196466007396e-08, 'neutral': 97.00447916984558}",,
39,34,female,white,happy,14.866068747318504,91.03012084960938
39,34,"{'male': 0.004301884837332182, 'female': 99.99569654464722}","{'asian': 7.375801358566747e-09, 'indian': 3.923000813088606e-09, 'black': 2.8224813233682956e-12, 'white': 99.99533891677856, 'middle eastern': 0.001391916157444939, 'latino hispanic': 0.003264245606260374}","{'angry': 1.0779502380182521e-16, 'disgust': 9.712938777232967e-33, 'fear': 1.316481829718331e-16, 'happy': 99.99819993972778, 'sad': 9.991774287565914e-14, 'surprise': 9.229595560045212e-09, 'neutral': 0.0018028011254500598}",,
40,34,female,white,happy,23.08679276123039,70.1019287109375
40,34,"{'male': 1.87454904931883e-06, 'female': 100.0}","{'asian': 0.0012287351991719516, 'indian': 0.001383067518616894, 'black': 9.419492684281299e-06, 'white': 98.15666697541869, 'middle eastern': 0.9983665051023358, 'latino hispanic': 0.8423397244704098}","{'angry': 1.5396316618858625e-17, 'disgust': 4.158169736514003e-29, 'fear': 2.3766660893353223e-15, 'happy': 100.0, 'sad': 1.6697615065372993e-19, 'surprise': 4.532390715045404e-13, 'neutral': 2.32793211790705e-09}",,
41,30,female,white,happy,20.223748416156685,89.42947387695312
41,30,"{'male': 3.69439838721064e-06, 'female': 100.0}","{'asian': 0.26985746808350086, 'indian': 0.6565800402313471, 'black': 0.10885476367548108, 'white': 56.40849471092224, 'middle eastern': 4.937812685966492, 'latino hispanic': 37.618401646614075}","{'angry': 8.618083782279675e-16, 'disgust': 2.4199781604061993e-25, 'fear': 1.0775240332076341e-16, 'happy': 99.9956488609314, 'sad': 8.24662891820609e-13, 'surprise': 9.795110035570875e-10, 'neutral': 0.004350682866061106}",,
42,30,female,white,happy,117.00427342623004,48.122406005859375
42,30,"{'male': 1.560854627769004e-05, 'female': 99.99998807907104}","{'asian': 0.013839481932322348, 'indian': 0.09795934312920827, 'black': 0.002575923798591013, 'white': 81.7891884916537, 'middle eastern': 9.199507337779243, 'latino hispanic': 8.896931046064559}","{'angry': 3.7469647610338663e-11, 'disgust': 9.916071013999911e-27, 'fear': 1.094560284287593e-12, 'happy': 99.9985933303833, 'sad': 1.267500102271335e-13, 'surprise': 0.0014039896086615045, 'neutral': 5.642916534043252e-06}",,
43,29,female,white,happy,65.14598989960933,69.89250183105469
43,29,"{'male': 5.577858164906502, 'female': 94.42213773727417}","{'asian': 2.291593886911869, 'indian': 4.331701248884201, 'black': 0.9073559194803238, 'white': 45.6389844417572, 'middle eastern': 12.043117731809616, 'latino hispanic': 34.78724956512451}","{'angry': 2.3902925335748704e-10, 'disgust': 2.289735333699148e-16, 'fear': 5.449989878463697e-13, 'happy': 99.99999403953517, 'sad': 2.259605669049681e-11, 'surprise': 7.86306288339808e-12, 'neutral': 7.721656663576587e-06}",,
44,31,male,asian,happy,136.69308687713507,42.2576904296875
44,31,"{'male': 99.28601384162903, 'female': 0.7139813620597124}","{'asian': 47.73252308368683, 'indian': 0.7678201887756586, 'black': 0.1903568161651492, 'white': 39.46411311626434, 'middle eastern': 5.011523142457008, 'latino hispanic': 6.833665072917938}","{'angry': 4.9227028703358044e-11, 'disgust': 1.5943838786276411e-29, 'fear': 4.352190278868564e-15, 'happy': 100.0, 'sad': 1.1134627932995062e-14, 'surprise': 1.8861716116931604e-11, 'neutral': 1.1768720442617564e-07}",,
45,31,female,latino hispanic,happy,3.0,98.24981689453125
45,31,"{'male': 0.01611110637895763, 'female': 99.98388290405273}","{'asian': 2.581189200282097, 'indian': 18.661649525165558, 'black': 8.92234891653061, 'white': 13.329342007637024, 'middle eastern': 20.946970582008362, 'latino hispanic': 35.55850386619568}","{'angry': 1.2440941077329626e-05, 'disgust': 8.476460302598699e-18, 'fear': 1.854755585228851e-09, 'happy': 99.95163679122925, 'sad': 1.272021932230416e-08, 'surprise': 1.3816149613266049e-08, 'neutral': 0.0483517738757655}",,
46,32,female,latino hispanic,happy,18.248287590894655,44.20661926269531
46,32,"{'male': 4.517044499516487, 'female': 95.48295140266418}","{'asian': 33.352087935929774, 'indian': 8.37544401737714, 'black': 3.1536871584467385, 'white': 10.437372948966798, 'middle eastern': 3.5634117462284416, 'latino hispanic': 41.117992467760594}","{'angry': 3.1669154322642753e-12, 'disgust': 8.444151279615083e-21, 'fear': 2.7282693790657254e-10, 'happy': 99.99369978867172, 'sad': 4.680458383399473e-09, 'surprise': 8.362062474603705e-05, 'neutral': 0.0062192859400848855}",,
47,26,female,white,happy,21.02379604162864,84.80072021484375
47,26,"{'male': 5.3771941566083115e-05, 'female': 99.99994039535522}","{'asian': 1.7722723181193735e-06, 'indian': 1.8179265062183394e-05, 'black': 2.4904273281474134e-08, 'white': 99.65241547255701, 'middle eastern': 0.14408769173847935, 'latino hispanic': 0.203476823908308}","{'angry': 4.84245344504772e-16, 'disgust': 4.4933436129391055e-29, 'fear': 5.883302315841019e-19, 'happy': 99.99998807907104, 'sad': 4.350693743704333e-16, 'surprise': 1.1813540055048699e-11, 'neutral': 1.739027055691622e-05}",,
48,30,female,white,happy,107.0,57.82814025878906
48,30,"{'male': 6.61674278035207e-05, 'female': 99.99992847442627}","{'asian': 0.017045827841789443, 'indian': 0.015472652206895633, 'black': 0.0004709300636594641, 'white': 94.1515382618629, 'middle eastern': 3.0122535236032917, 'latino hispanic': 2.8032161103615825}","{'angry': 1.777690577478997e-12, 'disgust': 3.006366580281553e-20, 'fear': 3.1578565717199636e-10, 'happy': 99.99514818191528, 'sad': 2.1058133015117164e-07, 'surprise': 1.139191230237202e-06, 'neutral': 0.004854665894526988}",,
49,34,female,white,happy,80.95677859203637,62.03727722167969
